race_id,segment_index,lap_time_sec
202642071501,1,12.7
202642071501,2,12.3
202642071501,3,12.5
202642071501,4,12.8
202642071501,5,11.4
202642071501,6,13.7
202642071501,7,14.3
202642071502,1,12.5
202642071502,2,12.3
202642071502,3,12.8
202642071502,4,13.1
202642071502,5,11.9
202642071502,6,13.2
202642071502,7,13.7
202642071503,1,7.3
202642071503,2,12.6
202642071503,3,12.9
202642071503,4,13.0
202642071503,5,13.5
202642071503,6,11.8
202642071503,7,13.3
202642071503,8,13.8
202642071504,1,12.5
202642071504,2,12.4
202642071504,3,13.2
202642071504,4,13.1
202642071504,5,12.0
202642071504,6,13.0
202642071504,7,13.6
202642071505,1,12.9
202642071505,2,11.6
202642071505,3,13.5
202642071505,4,12.4
202642071505,5,13.1
202642071505,6,13.5
202642071505,7,13.9
202642071505,8,13.0
202642071505,9,14.1
202642071505,10,13.9
202642071506,1,12.2
202642071506,2,10.3
202642071506,3,12.7
202642071506,4,12.7
202642071507,1,12.1
202642071507,2,10.2
202642071507,3,12.3
202642071507,4,12.2
202642071508,1,7.3
202642071508,2,11.3
202642071508,3,12.2
202642071508,4,13.0
202642071508,5,13.0
202642071508,6,12.0
202642071508,7,13.6
202642071508,8,13.2
202642071509,1,7.7
202642071509,2,11.6
202642071509,3,12.6
202642071509,4,13.1
202642071509,5,13.0
202642071509,6,11.7
202642071509,7,13.2
202642071509,8,13.5
202642071510,1,7.8
202642071510,2,10.9
202642071510,3,12.5
202642071510,4,12.9
202642071510,5,13.0
202642071510,6,11.7
202642071510,7,13.4
202642071510,8,13.1
202642071511,1,12.2
202642071511,2,12.0
202642071511,3,12.8
202642071511,4,12.6
202642071511,5,11.2
202642071511,6,12.7
202642071511,7,13.1
202642071512,1,12.3
202642071512,2,12.1
202642071512,3,13.9
202642071512,4,12.9
202642071512,5,13.0
202642071512,6,12.9
202642071512,7,12.9
202642071512,8,11.7
202642071512,9,13.5
202642071512,10,12.7
202650071501,1,14.1
202650071501,2,12.6
202650071501,3,13.4
202650071501,4,12.8
202650071501,5,13.0
202650071501,6,13.7
202650071501,7,13.8
202650071502,1,14.3
202650071502,2,12.0
202650071502,3,13.2
202650071502,4,12.9
202650071502,5,13.1
202650071502,6,13.6
202650071502,7,13.5
202650071503,1,8.0
202650071503,2,13.7
202650071503,3,14.7
202650071503,4,13.7
202650071503,5,13.7
202650071503,6,12.6
202650071503,7,13.3
202650071503,8,13.7
202650071503,9,13.5
202650071504,1,13.9
202650071504,2,12.0
202650071504,3,13.3
202650071504,4,12.7
202650071504,5,12.5
202650071504,6,14.0
202650071504,7,13.9
202650071505,1,3.9
202650071505,2,11.9
202650071505,3,12.6
202650071505,4,12.6
202650071505,5,12.5
202650071505,6,13.1
202650071505,7,13.9
202650071506,1,13.7
202650071506,2,12.1
202650071506,3,13.1
202650071506,4,12.5
202650071506,5,12.4
202650071506,6,13.5
202650071506,7,14.4
202650071507,1,14.0
202650071507,2,13.5
202650071507,3,13.9
202650071507,4,12.6
202650071507,5,12.6
202650071507,6,13.7
202650071507,7,14.6
202650071508,1,13.5
202650071508,2,12.2
202650071508,3,13.8
202650071508,4,13.0
202650071508,5,12.3
202650071508,6,13.6
202650071508,7,13.5
202650071509,1,2.3
202650071509,2,11.9
202650071509,3,11.3
202650071509,4,12.4
202650071509,5,12.7
202650071510,1,14.2
202650071510,2,12.3
202650071510,3,13.5
202650071510,4,12.6
202650071510,5,12.3
202650071510,6,12.9
202650071510,7,12.9
202650071511,1,13.9
202650071511,2,12.4
202650071511,3,13.0
202650071511,4,12.3
202650071511,5,12.1
202650071511,6,13.1
202650071511,7,13.2
202650071512,1,2.3
202650071512,2,11.7
202650071512,3,11.5
202650071512,4,12.3
202650071512,5,12.5
