race_id,segment_index,lap_time_sec
202644081401,1,13.0
202644081401,2,12.5
202644081401,3,13.4
202644081401,4,12.9
202644081401,5,12.5
202644081401,6,13.0
202644081401,7,13.2
202644081401,8,13.8
202644081402,1,12.3
202644081402,2,10.9
202644081402,3,11.8
202644081402,4,12.9
202644081402,5,12.5
202644081402,6,13.6
202644081403,1,12.9
202644081403,2,12.2
202644081403,3,13.1
202644081403,4,12.5
202644081403,5,12.3
202644081403,6,13.0
202644081403,7,13.6
202644081403,8,14.3
202644081404,1,13.2
202644081404,2,11.9
202644081404,3,12.3
202644081404,4,12.5
202644081404,5,13.1
202644081404,6,12.4
202644081404,7,13.9
202644081405,1,12.5
202644081405,2,11.0
202644081405,3,12.0
202644081405,4,13.0
202644081405,5,13.1
202644081405,6,12.9
202644081406,1,12.7
202644081406,2,12.2
202644081406,3,13.3
202644081406,4,12.5
202644081406,5,12.1
202644081406,6,12.9
202644081406,7,13.6
202644081406,8,13.9
202644081407,1,12.4
202644081407,2,11.1
202644081407,3,11.9
202644081407,4,12.7
202644081407,5,11.8
202644081407,6,13.0
202644081408,1,12.6
202644081408,2,10.8
202644081408,3,11.8
202644081408,4,13.0
202644081408,5,12.3
202644081408,6,13.2
202644081409,1,13.8
202644081409,2,14.2
202644081409,3,13.5
202644081409,4,13.4
202644081409,5,13.7
202644081409,6,14.4
202644081409,7,13.2
202644081409,8,12.4
202644081409,9,12.4
202644081409,10,12.6
202644081409,11,12.2
202644081409,12,13.3
202644081410,1,12.9
202644081410,2,11.2
202644081410,3,11.7
202644081410,4,12.3
202644081410,5,12.4
202644081410,6,11.9
202644081410,7,13.4
202650081401,1,2.3
202650081401,2,11.9
202650081401,3,11.8
202650081401,4,12.4
202650081401,5,13.0
202650081402,1,3.7
202650081402,2,12.2
202650081402,3,13.1
202650081402,4,12.7
202650081402,5,12.8
202650081402,6,13.7
202650081402,7,14.3
202650081403,1,13.8
202650081403,2,11.8
202650081403,3,13.5
202650081403,4,13.2
202650081403,5,13.4
202650081403,6,13.9
202650081403,7,15.3
202650081404,1,13.8
202650081404,2,12.2
202650081404,3,13.3
202650081404,4,13.2
202650081404,5,13.2
202650081404,6,14.0
202650081404,7,13.9
202650081405,1,14.1
202650081405,2,13.0
202650081405,3,13.6
202650081405,4,12.9
202650081405,5,13.1
202650081405,6,13.6
202650081405,7,14.3
202650081406,1,13.7
202650081406,2,11.9
202650081406,3,13.0
202650081406,4,12.5
202650081406,5,12.9
202650081406,6,14.0
202650081406,7,14.9
202650081407,1,2.0
202650081407,2,11.5
202650081407,3,11.1
202650081407,4,12.5
202650081407,5,13.6
202650081408,1,13.9
202650081408,2,12.8
202650081408,3,13.3
202650081408,4,13.1
202650081408,5,13.0
202650081408,6,13.6
202650081408,7,13.8
202650081409,1,13.7
202650081409,2,12.4
202650081409,3,13.4
202650081409,4,12.8
202650081409,5,12.8
202650081409,6,13.6
202650081409,7,13.9
202650081410,1,2.2
202650081410,2,11.9
202650081410,3,11.1
202650081410,4,12.6
202650081410,5,13.1
202650081411,1,7.5
202650081411,2,12.3
202650081411,3,13.5
202650081411,4,13.3
202650081411,5,13.5
202650081411,6,12.5
202650081411,7,12.8
202650081411,8,13.8
202650081411,9,13.1
202650081412,1,13.6
202650081412,2,11.7
202650081412,3,13.1
202650081412,4,12.6
202650081412,5,13.0
202650081412,6,13.6
202650081412,7,14.2
