race_id,segment_index,lap_time_sec
202644090201,1,12.6
202644090201,2,11.3
202644090201,3,12.3
202644090201,4,12.6
202644090201,5,13.1
202644090201,6,14.2
202644090201,7,13.7
202644090201,8,13.9
202644090202,1,12.2
202644090202,2,10.9
202644090202,3,11.9
202644090202,4,13.2
202644090202,5,12.6
202644090202,6,12.6
202644090203,1,13.4
202644090203,2,12.6
202644090203,3,12.9
202644090203,4,12.5
202644090203,5,12.8
202644090203,6,12.1
202644090203,7,13.0
202644090204,1,12.6
202644090204,2,11.5
202644090204,3,12.0
202644090204,4,12.7
202644090204,5,12.8
202644090204,6,13.7
202644090205,1,12.4
202644090205,2,11.3
202644090205,3,12.1
202644090205,4,11.6
202644090205,5,12.6
202644090206,1,12.6
202644090206,2,12.2
202644090206,3,13.2
202644090206,4,12.6
202644090206,5,12.4
202644090206,6,13.2
202644090206,7,13.0
202644090206,8,13.0
202644090207,1,12.6
202644090207,2,10.9
202644090207,3,11.8
202644090207,4,12.9
202644090207,5,12.2
202644090207,6,13.1
202644090208,1,13.1
202644090208,2,11.4
202644090208,3,11.9
202644090208,4,12.3
202644090208,5,12.6
202644090208,6,12.0
202644090208,7,13.4
202644090209,1,12.9
202644090209,2,13.3
202644090209,3,13.9
202644090209,4,13.0
202644090209,5,12.4
202644090209,6,12.3
202644090209,7,12.8
202644090209,8,12.0
202644090209,9,12.7
202644090210,1,13.1
202644090210,2,11.4
202644090210,3,11.8
202644090210,4,12.2
202644090210,5,12.7
202644090210,6,12.1
202644090210,7,13.6
202644090211,1,12.0
202644090211,2,10.5
202644090211,3,11.4
202644090211,4,12.4
202644090211,5,12.1
202644090211,6,12.6
202644090212,1,12.2
202644090212,2,10.9
202644090212,3,11.7
202644090212,4,12.4
202644090212,5,12.2
202644090212,6,13.4
202650090201,1,2.3
202650090201,2,11.8
202650090201,3,11.4
202650090201,4,12.6
202650090201,5,12.9
202650090202,1,3.9
202650090202,2,12.4
202650090202,3,13.1
202650090202,4,12.9
202650090202,5,13.1
202650090202,6,13.2
202650090202,7,13.4
202650090203,1,13.7
202650090203,2,11.6
202650090203,3,13.3
202650090203,4,12.4
202650090203,5,12.6
202650090203,6,13.7
202650090203,7,15.0
202650090204,1,14.1
202650090204,2,12.3
202650090204,3,13.7
202650090204,4,13.1
202650090204,5,12.6
202650090204,6,13.0
202650090204,7,13.1
202650090205,1,14.0
202650090205,2,12.2
202650090205,3,13.0
202650090205,4,12.9
202650090205,5,13.0
202650090205,6,13.4
202650090205,7,13.2
202650090206,1,2.3
202650090206,2,11.5
202650090206,3,11.3
202650090206,4,12.3
202650090206,5,12.6
202650090207,1,14.1
202650090207,2,12.6
202650090207,3,13.3
202650090207,4,12.9
202650090207,5,12.9
202650090207,6,13.2
202650090207,7,13.8
202650090208,1,7.6
202650090208,2,13.4
202650090208,3,14.0
202650090208,4,13.3
202650090208,5,13.8
202650090208,6,12.8
202650090208,7,12.6
202650090208,8,13.1
202650090208,9,13.6
202650090209,1,13.8
202650090209,2,12.2
202650090209,3,13.1
202650090209,4,13.1
202650090209,5,12.7
202650090209,6,13.0
202650090209,7,13.2
202650090210,1,3.7
202650090210,2,12.2
202650090210,3,12.6
202650090210,4,12.4
202650090210,5,12.4
202650090210,6,13.2
202650090210,7,13.4
202650090211,1,13.8
202650090211,2,12.1
202650090211,3,13.0
202650090211,4,12.6
202650090211,5,12.7
202650090211,6,13.2
202650090211,7,13.4
202650090212,1,13.6
202650090212,2,12.0
202650090212,3,13.2
202650090212,4,12.9
202650090212,5,12.8
202650090212,6,13.2
202650090212,7,13.5
