race_id,segment_index,lap_time_sec
202645091001,1,13.0
202645091001,2,13.1
202645091001,3,13.9
202645091001,4,12.5
202645091001,5,13.0
202645091001,6,13.6
202645091001,7,13.0
202645091002,1,13.1
202645091002,2,12.9
202645091002,3,14.3
202645091002,4,12.5
202645091002,5,13.3
202645091002,6,13.5
202645091002,7,13.7
202645091003,1,6.9
202645091003,2,10.8
202645091003,3,12.1
202645091003,4,13.2
202645091003,5,13.4
202645091004,1,13.0
202645091004,2,12.6
202645091004,3,13.7
202645091004,4,12.6
202645091004,5,13.3
202645091004,6,13.9
202645091004,7,13.8
202645091005,1,12.8
202645091005,2,12.9
202645091005,3,13.8
202645091005,4,12.6
202645091005,5,13.2
202645091005,6,14.5
202645091005,7,13.9
202645091006,1,6.6
202645091006,2,11.0
202645091006,3,12.1
202645091006,4,12.9
202645091006,5,13.0
202645091007,1,5.8
202645091007,2,11.5
202645091007,3,12.3
202645091007,4,14.2
202645091007,5,13.0
202645091007,6,13.9
202645091007,7,14.7
202645091007,8,13.6
202645091008,1,13.1
202645091008,2,12.0
202645091008,3,13.5
202645091008,4,12.3
202645091008,5,13.0
202645091008,6,13.8
202645091008,7,13.6
202645091009,1,12.9
202645091009,2,12.5
202645091009,3,13.5
202645091009,4,12.6
202645091009,5,13.0
202645091009,6,13.6
202645091009,7,13.5
202645091010,1,12.8
202645091010,2,12.9
202645091010,3,13.7
202645091010,4,13.2
202645091010,5,13.5
202645091010,6,13.7
202645091010,7,12.4
202645091010,8,13.9
202645091010,9,13.8
202645091010,10,13.8
202645091011,1,6.0
202645091011,2,11.0
202645091011,3,12.7
202645091011,4,14.0
202645091011,5,12.5
202645091011,6,13.1
202645091011,7,13.3
202645091011,8,13.4
202645091012,1,12.8
202645091012,2,11.2
202645091012,3,12.6
202645091012,4,14.2
202645091012,5,13.1
202645091012,6,14.2
202645091012,7,14.5
202645091012,8,12.5
202650091001,1,14.0
202650091001,2,12.5
202650091001,3,13.9
202650091001,4,13.5
202650091001,5,13.7
202650091001,6,13.4
202650091001,7,14.1
202650091002,1,13.9
202650091002,2,11.7
202650091002,3,12.9
202650091002,4,12.8
202650091002,5,13.5
202650091002,6,13.8
202650091002,7,14.1
202650091003,1,13.9
202650091003,2,12.6
202650091003,3,14.1
202650091003,4,13.6
202650091003,5,12.7
202650091003,6,12.8
202650091003,7,13.7
202650091004,1,13.9
202650091004,2,12.8
202650091004,3,13.5
202650091004,4,12.8
202650091004,5,13.3
202650091004,6,13.9
202650091004,7,14.2
202650091005,1,13.9
202650091005,2,12.7
202650091005,3,13.6
202650091005,4,13.0
202650091005,5,12.8
202650091005,6,13.0
202650091005,7,13.2
202650091006,1,3.8
202650091006,2,12.3
202650091006,3,12.7
202650091006,4,12.7
202650091006,5,13.2
202650091006,6,13.9
202650091006,7,13.9
202650091007,1,6.1
202650091007,2,12.1
202650091007,3,13.7
202650091007,4,15.0
202650091007,5,13.8
202650091007,6,13.7
202650091007,7,13.1
202650091007,8,12.9
202650091007,9,13.2
202650091007,10,13.9
202650091008,1,3.9
202650091008,2,12.2
202650091008,3,13.3
202650091008,4,12.5
202650091008,5,12.6
202650091008,6,12.7
202650091008,7,13.2
202650091009,1,3.8
202650091009,2,11.8
202650091009,3,12.6
202650091009,4,12.9
202650091009,5,13.0
202650091009,6,13.0
202650091009,7,13.1
202650091010,1,2.4
202650091010,2,11.7
202650091010,3,11.3
202650091010,4,12.5
202650091010,5,12.6
202650091011,1,14.2
202650091011,2,12.5
202650091011,3,13.6
202650091011,4,13.1
202650091011,5,12.8
202650091011,6,13.1
202650091011,7,13.2
202650091012,1,3.8
202650091012,2,12.2
202650091012,3,12.8
202650091012,4,12.6
202650091012,5,13.0
202650091012,6,13.4
202650091012,7,13.7
