race_id,segment_index,lap_time_sec
202644081301,1,13.2
202644081301,2,12.2
202644081301,3,12.1
202644081301,4,12.2
202644081301,5,12.9
202644081301,6,12.3
202644081301,7,13.8
202644081302,1,12.4
202644081302,2,11.8
202644081302,3,13.2
202644081302,4,13.6
202644081302,5,13.1
202644081302,6,13.7
202644081302,7,14.3
202644081302,8,14.7
202644081303,1,13.0
202644081303,2,13.2
202644081303,3,13.3
202644081303,4,13.3
202644081303,5,13.0
202644081303,6,12.9
202644081303,7,13.0
202644081303,8,13.0
202644081304,1,13.1
202644081304,2,11.8
202644081304,3,12.0
202644081304,4,12.2
202644081304,5,13.1
202644081304,6,12.6
202644081304,7,14.1
202644081305,1,12.1
202644081305,2,10.9
202644081305,3,11.9
202644081305,4,13.5
202644081305,5,13.5
202644081305,6,14.2
202644081306,1,12.8
202644081306,2,12.4
202644081306,3,13.1
202644081306,4,12.6
202644081306,5,12.4
202644081306,6,13.4
202644081306,7,13.7
202644081306,8,13.4
202644081307,1,13.0
202644081307,2,13.1
202644081307,3,13.9
202644081307,4,13.2
202644081307,5,12.7
202644081307,6,12.4
202644081307,7,12.9
202644081307,8,12.4
202644081307,9,13.5
202644081308,1,12.3
202644081308,2,11.0
202644081308,3,12.1
202644081308,4,12.6
202644081308,5,12.2
202644081308,6,13.2
202644081309,1,12.3
202644081309,2,11.8
202644081309,3,12.5
202644081309,4,12.1
202644081309,5,11.9
202644081309,6,12.7
202644081309,7,13.6
202644081309,8,12.9
202644081309,9,14.2
202644081310,1,12.7
202644081310,2,11.2
202644081310,3,11.6
202644081310,4,12.3
202644081310,5,12.1
202644081310,6,13.1
202650081301,1,13.8
202650081301,2,12.3
202650081301,3,13.7
202650081301,4,13.4
202650081301,5,13.3
202650081301,6,13.4
202650081301,7,13.5
202650081302,1,2.4
202650081302,2,12.0
202650081302,3,12.1
202650081302,4,12.3
202650081302,5,13.1
202650081303,1,14.1
202650081303,2,12.3
202650081303,3,13.8
202650081303,4,13.5
202650081303,5,13.4
202650081303,6,13.8
202650081303,7,13.4
202650081304,1,13.8
202650081304,2,12.8
202650081304,3,12.9
202650081304,4,13.0
202650081304,5,13.1
202650081304,6,13.4
202650081304,7,14.3
202650081305,1,3.9
202650081305,2,12.0
202650081305,3,13.2
202650081305,4,12.8
202650081305,5,12.9
202650081305,6,13.9
202650081305,7,13.8
202650081306,1,14.1
202650081306,2,12.4
202650081306,3,14.1
202650081306,4,13.4
202650081306,5,12.9
202650081306,6,13.3
202650081306,7,12.8
202650081307,1,2.2
202650081307,2,12.2
202650081307,3,12.0
202650081307,4,12.5
202650081307,5,13.0
202650081308,1,13.8
202650081308,2,12.1
202650081308,3,13.4
202650081308,4,13.1
202650081308,5,13.0
202650081308,6,13.4
202650081308,7,14.3
202650081309,1,6.0
202650081309,2,12.0
202650081309,3,13.4
202650081309,4,14.5
202650081309,5,13.5
202650081309,6,13.9
202650081309,7,13.1
202650081309,8,12.9
202650081309,9,13.3
202650081309,10,14.0
202650081310,1,7.7
202650081310,2,12.4
202650081310,3,13.8
202650081310,4,12.9
202650081310,5,13.1
202650081310,6,13.2
202650081310,7,13.7
202650081310,8,14.0
202650081310,9,13.0
202650081311,1,3.8
202650081311,2,11.9
202650081311,3,12.8
202650081311,4,12.3
202650081311,5,12.4
202650081311,6,13.0
202650081311,7,13.3
202650081312,1,3.8
202650081312,2,12.4
202650081312,3,13.2
202650081312,4,12.7
202650081312,5,12.3
202650081312,6,13.5
202650081312,7,14.3
