race_id,segment_index,lap_time_sec
202642071601,1,12.9
202642071601,2,12.4
202642071601,3,12.7
202642071601,4,13.3
202642071601,5,11.5
202642071601,6,13.4
202642071601,7,13.5
202642071602,1,12.6
202642071602,2,12.2
202642071602,3,12.3
202642071602,4,13.5
202642071602,5,12.1
202642071602,6,13.6
202642071602,7,12.8
202642071603,1,6.6
202642071603,2,12.3
202642071603,3,12.6
202642071603,4,12.7
202642071603,5,12.6
202642071603,6,14.0
202642071603,7,14.6
202642071604,1,6.9
202642071604,2,11.8
202642071604,3,13.2
202642071604,4,13.5
202642071604,5,13.1
202642071604,6,12.5
202642071604,7,13.7
202642071604,8,13.0
202642071605,1,12.4
202642071605,2,12.6
202642071605,3,12.9
202642071605,4,13.2
202642071605,5,11.6
202642071605,6,13.4
202642071605,7,13.2
202642071606,1,7.2
202642071606,2,11.3
202642071606,3,11.4
202642071606,4,12.5
202642071606,5,13.2
202642071606,6,13.1
202642071606,7,14.2
202642071606,8,14.0
202642071607,1,12.9
202642071607,2,12.3
202642071607,3,13.8
202642071607,4,13.0
202642071607,5,13.0
202642071607,6,13.8
202642071607,7,13.7
202642071607,8,12.8
202642071607,9,13.8
202642071607,10,13.6
202642071608,1,12.0
202642071608,2,10.4
202642071608,3,12.3
202642071608,4,12.6
202642071609,1,12.7
202642071609,2,12.5
202642071609,3,12.6
202642071609,4,13.0
202642071609,5,11.5
202642071609,6,13.5
202642071609,7,13.1
202642071610,1,12.3
202642071610,2,12.3
202642071610,3,12.1
202642071610,4,13.1
202642071610,5,11.9
202642071610,6,13.4
202642071610,7,13.7
202642071611,1,11.5
202642071611,2,10.9
202642071611,3,12.0
202642071611,4,12.7
202642071612,1,13.4
202642071612,2,12.5
202642071612,3,13.8
202642071612,4,13.0
202642071612,5,13.2
202642071612,6,13.0
202642071612,7,13.4
202642071612,8,12.0
202642071612,9,13.7
202642071612,10,13.1
202650071601,1,14.1
202650071601,2,12.7
202650071601,3,13.3
202650071601,4,12.6
202650071601,5,12.8
202650071601,6,13.7
202650071601,7,13.7
202650071602,1,13.9
202650071602,2,12.0
202650071602,3,12.6
202650071602,4,12.2
202650071602,5,12.6
202650071602,6,13.9
202650071602,7,14.1
202650071603,1,14.3
202650071603,2,12.2
202650071603,3,13.3
202650071603,4,13.2
202650071603,5,12.9
202650071603,6,13.4
202650071603,7,13.0
202650071604,1,13.7
202650071604,2,12.3
202650071604,3,13.3
202650071604,4,12.6
202650071604,5,12.5
202650071604,6,13.1
202650071604,7,13.7
202650071605,1,3.7
202650071605,2,11.8
202650071605,3,12.1
202650071605,4,12.4
202650071605,5,12.9
202650071605,6,13.7
202650071605,7,13.2
202650071606,1,13.4
202650071606,2,12.1
202650071606,3,12.9
202650071606,4,12.5
202650071606,5,12.7
202650071606,6,13.5
202650071606,7,13.8
202650071607,1,13.7
202650071607,2,12.1
202650071607,3,13.1
202650071607,4,12.7
202650071607,5,12.5
202650071607,6,13.3
202650071607,7,13.1
202650071608,1,7.8
202650071608,2,12.1
202650071608,3,13.9
202650071608,4,12.8
202650071608,5,13.4
202650071608,6,12.7
202650071608,7,12.5
202650071608,8,13.2
202650071608,9,13.6
202650071609,1,13.7
202650071609,2,12.0
202650071609,3,13.3
202650071609,4,12.4
202650071609,5,12.5
202650071609,6,13.1
202650071609,7,13.2
202650071610,1,13.7
202650071610,2,11.8
202650071610,3,13.2
202650071610,4,13.1
202650071610,5,12.7
202650071610,6,12.8
202650071610,7,13.1
202650071611,1,7.6
202650071611,2,12.5
202650071611,3,14.0
202650071611,4,13.5
202650071611,5,13.2
202650071611,6,12.1
202650071611,7,12.1
202650071611,8,12.5
202650071611,9,13.1
202650071612,1,2.2
202650071612,2,11.6
202650071612,3,11.1
202650071612,4,11.9
202650071612,5,12.5
