race_id,segment_index,lap_time_sec
202645091101,1,13.1
202645091101,2,12.2
202645091101,3,13.5
202645091101,4,12.5
202645091101,5,13.3
202645091101,6,14.5
202645091101,7,13.4
202645091102,1,13.1
202645091102,2,13.0
202645091102,3,14.0
202645091102,4,12.6
202645091102,5,13.8
202645091102,6,13.9
202645091102,7,13.2
202645091103,1,6.8
202645091103,2,11.3
202645091103,3,12.4
202645091103,4,13.5
202645091103,5,12.5
202645091104,1,6.9
202645091104,2,10.7
202645091104,3,12.0
202645091104,4,13.3
202645091104,5,13.6
202645091105,1,13.9
202645091105,2,13.1
202645091105,3,14.2
202645091105,4,12.2
202645091105,5,12.7
202645091105,6,14.0
202645091105,7,13.8
202645091106,1,13.3
202645091106,2,12.6
202645091106,3,14.0
202645091106,4,12.5
202645091106,5,13.1
202645091106,6,13.4
202645091106,7,13.1
202645091107,1,5.8
202645091107,2,11.2
202645091107,3,12.6
202645091107,4,14.5
202645091107,5,12.5
202645091107,6,14.5
202645091107,7,15.0
202645091107,8,13.8
202645091108,1,6.7
202645091108,2,10.8
202645091108,3,12.1
202645091108,4,13.1
202645091108,5,13.3
202645091109,1,12.8
202645091109,2,12.1
202645091109,3,14.0
202645091109,4,12.6
202645091109,5,13.6
202645091109,6,14.7
202645091109,7,13.8
202645091110,1,13.0
202645091110,2,12.7
202645091110,3,13.4
202645091110,4,14.0
202645091110,5,12.5
202645091110,6,13.3
202645091110,7,14.0
202645091110,8,13.1
202645091111,1,6.7
202645091111,2,10.3
202645091111,3,11.5
202645091111,4,12.9
202645091111,5,13.2
202645091112,1,12.8
202645091112,2,12.9
202645091112,3,14.8
202645091112,4,13.5
202645091112,5,14.1
202645091112,6,14.0
202645091112,7,12.2
202645091112,8,13.3
202645091112,9,14.4
202645091112,10,14.4
202650091101,1,13.5
202650091101,2,12.5
202650091101,3,13.4
202650091101,4,13.4
202650091101,5,13.3
202650091101,6,13.4
202650091101,7,14.0
202650091102,1,3.9
202650091102,2,11.9
202650091102,3,13.0
202650091102,4,13.2
202650091102,5,13.7
202650091102,6,14.3
202650091102,7,14.5
202650091103,1,3.6
202650091103,2,11.9
202650091103,3,12.7
202650091103,4,13.2
202650091103,5,13.1
202650091103,6,13.0
202650091103,7,13.8
202650091104,1,13.9
202650091104,2,12.8
202650091104,3,14.0
202650091104,4,13.3
202650091104,5,13.2
202650091104,6,13.2
202650091104,7,12.7
202650091105,1,13.8
202650091105,2,12.6
202650091105,3,13.4
202650091105,4,13.0
202650091105,5,13.0
202650091105,6,13.0
202650091105,7,13.2
202650091106,1,7.8
202650091106,2,13.0
202650091106,3,14.1
202650091106,4,13.1
202650091106,5,14.0
202650091106,6,13.1
202650091106,7,12.5
202650091106,8,13.0
202650091106,9,12.8
202650091107,1,3.7
202650091107,2,11.5
202650091107,3,12.4
202650091107,4,12.3
202650091107,5,12.2
202650091107,6,13.0
202650091107,7,13.2
202650091108,1,14.1
202650091108,2,12.4
202650091108,3,13.3
202650091108,4,12.7
202650091108,5,13.3
202650091108,6,13.8
202650091108,7,13.8
202650091109,1,2.3
202650091109,2,12.1
202650091109,3,11.6
202650091109,4,12.3
202650091109,5,13.3
202650091110,1,14.0
202650091110,2,12.7
202650091110,3,13.1
202650091110,4,12.7
202650091110,5,12.8
202650091110,6,13.4
202650091110,7,13.8
202650091111,1,3.8
202650091111,2,12.5
202650091111,3,13.2
202650091111,4,12.1
202650091111,5,12.1
202650091111,6,12.8
202650091111,7,12.8
202650091112,1,3.7
202650091112,2,12.2
202650091112,3,12.8
202650091112,4,12.5
202650091112,5,12.6
202650091112,6,13.2
202650091112,7,14.1
