race_id,segment_index,lap_time_sec
202643082701,1,12.6
202643082701,2,12.3
202643082701,3,12.8
202643082701,4,12.8
202643082701,5,13.1
202643082701,6,13.4
202643082702,1,12.9
202643082702,2,12.2
202643082702,3,12.3
202643082702,4,12.6
202643082702,5,13.1
202643082702,6,13.4
202643082703,1,12.6
202643082703,2,11.3
202643082703,3,12.3
202643082703,4,13.6
202643082703,5,14.0
202643082704,1,6.7
202643082704,2,12.0
202643082704,3,12.4
202643082704,4,12.9
202643082704,5,13.1
202643082704,6,13.2
202643082704,7,14.6
202643082704,8,15.0
202643082705,1,12.7
202643082705,2,12.1
202643082705,3,12.2
202643082705,4,13.0
202643082705,5,13.5
202643082705,6,12.9
202643082706,1,12.5
202643082706,2,12.2
202643082706,3,12.1
202643082706,4,12.7
202643082706,5,12.9
202643082706,6,13.5
202643082707,1,12.4
202643082707,2,11.7
202643082707,3,12.2
202643082707,4,12.9
202643082707,5,13.4
202643082707,6,12.8
202643082708,1,6.9
202643082708,2,12.1
202643082708,3,13.2
202643082708,4,13.0
202643082708,5,12.9
202643082708,6,12.3
202643082708,7,13.3
202643082708,8,13.1
202643082709,1,12.1
202643082709,2,10.9
202643082709,3,12.0
202643082709,4,12.5
202643082709,5,12.8
202643082710,1,12.2
202643082710,2,12.8
202643082710,3,13.7
202643082710,4,12.6
202643082710,5,12.3
202643082710,6,12.5
202643082710,7,13.2
202643082710,8,13.6
202643082711,1,7.0
202643082711,2,12.4
202643082711,3,13.9
202643082711,4,13.2
202643082711,5,13.3
202643082711,6,13.1
202643082711,7,12.8
202643082711,8,12.8
202643082711,9,13.0
202643082712,1,13.2
202643082712,2,13.2
202643082712,3,14.3
202643082712,4,13.6
202643082712,5,12.6
202643082712,6,12.8
202643082712,7,13.1
202643082712,8,13.0
202643082712,9,13.6
202643082712,10,14.3
202643082712,11,15.1
202650082701,1,13.9
202650082701,2,12.3
202650082701,3,13.5
202650082701,4,13.0
202650082701,5,13.0
202650082701,6,14.0
202650082701,7,14.5
202650082702,1,13.7
202650082702,2,11.6
202650082702,3,13.3
202650082702,4,13.1
202650082702,5,13.1
202650082702,6,13.8
202650082702,7,13.1
202650082703,1,2.4
202650082703,2,11.9
202650082703,3,11.2
202650082703,4,12.4
202650082703,5,13.2
202650082704,1,3.8
202650082704,2,12.5
202650082704,3,12.8
202650082704,4,12.2
202650082704,5,12.4
202650082704,6,13.4
202650082704,7,14.2
202650082705,1,14.1
202650082705,2,12.8
202650082705,3,13.4
202650082705,4,12.6
202650082705,5,12.6
202650082705,6,13.4
202650082705,7,13.4
202650082706,1,13.9
202650082706,2,12.0
202650082706,3,13.6
202650082706,4,12.7
202650082706,5,12.3
202650082706,6,13.4
202650082706,7,13.5
202650082707,1,3.8
202650082707,2,12.2
202650082707,3,12.2
202650082707,4,12.4
202650082707,5,13.1
202650082707,6,14.1
202650082707,7,13.8
202650082708,1,6.3
202650082708,2,11.7
202650082708,3,13.2
202650082708,4,15.1
202650082708,5,13.7
202650082708,6,13.5
202650082708,7,12.7
202650082708,8,12.7
202650082708,9,13.4
202650082708,10,13.8
202650082709,1,3.9
202650082709,2,11.9
202650082709,3,11.6
202650082709,4,12.0
202650082709,5,12.7
202650082709,6,13.6
202650082709,7,14.4
202650082710,1,3.9
202650082710,2,12.1
202650082710,3,12.5
202650082710,4,12.4
202650082710,5,12.6
202650082710,6,13.1
202650082710,7,13.9
202650082711,1,14.3
202650082711,2,12.7
202650082711,3,13.6
202650082711,4,12.5
202650082711,5,12.7
202650082711,6,12.9
202650082711,7,12.4
202650082712,1,13.4
202650082712,2,11.7
202650082712,3,12.4
202650082712,4,12.7
202650082712,5,13.3
202650082712,6,13.9
202650082712,7,13.9
