race_id,bet_type,rank,combination,payout,popularity
202654091201,単勝,1,2,110,1
202654091201,複勝,1,2,100,1
202654091201,複勝,2,10,200,3
202654091201,複勝,3,3,490,7
202654091201,枠連,1,2-7,350,2
202654091201,馬連,1,2-10,410,2
202654091201,ワイド,1,2-10,220,2
202654091201,ワイド,2,2-3,420,4
202654091201,ワイド,3,3-10,1380,13
202654091201,馬単,1,2-10,390,2
202654091201,3連複,1,2-3-10,1820,6
202654091201,3連単,1,2-10-3,3060,11
202654091202,単勝,1,10,180,1
202654091202,複勝,1,10,120,2
202654091202,複勝,2,3,110,1
202654091202,複勝,3,6,270,6
202654091202,枠連,1,3-8,230,1
202654091202,馬連,1,3-10,270,1
202654091202,ワイド,1,3-10,150,1
202654091202,ワイド,2,6-10,590,9
202654091202,ワイド,3,3-6,670,11
202654091202,馬単,1,10-3,410,1
202654091202,3連複,1,3-6-10,1710,6
202654091202,3連単,1,10-3-6,5280,16
202654091203,単勝,1,8,1000,3
202654091203,複勝,1,8,200,5
202654091203,複勝,2,1,110,2
202654091203,複勝,3,4,100,1
202654091203,枠連,1,1-7,570,2
202654091203,馬連,1,1-8,570,2
202654091203,ワイド,1,1-8,240,2
202654091203,ワイド,2,4-8,400,5
202654091203,ワイド,3,1-4,190,1
202654091203,馬単,1,8-1,2410,6
202654091203,3連複,1,1-4-8,680,1
202654091203,3連単,1,8-1-4,9430,29
202654091204,単勝,1,2,2130,4
202654091204,複勝,1,2,150,3
202654091204,複勝,2,5,100,1
202654091204,複勝,3,9,220,5
202654091204,枠連,1,2-5,440,3
202654091204,馬連,1,2-5,420,4
202654091204,ワイド,1,2-5,210,4
202654091204,ワイド,2,2-9,600,11
202654091204,ワイド,3,5-9,240,5
202654091204,馬単,1,2-5,2850,11
202654091204,3連複,1,2-5-9,1010,6
202654091204,3連単,1,2-5-9,15790,42
202654091205,単勝,1,2,140,1
202654091205,複勝,1,2,110,1
202654091205,複勝,2,4,210,4
202654091205,複勝,3,7,170,3
202654091205,枠連,1,2-4,1070,3
202654091205,馬連,1,2-4,1190,4
202654091205,ワイド,1,2-4,320,4
202654091205,ワイド,2,2-7,200,2
202654091205,ワイド,3,4-7,630,7
202654091205,馬単,1,2-4,1470,5
202654091205,3連複,1,2-4-7,1120,3
202654091205,3連単,1,2-4-7,5560,17
202654091206,単勝,1,2,140,1
202654091206,複勝,1,2,110,1
202654091206,複勝,2,6,220,5
202654091206,複勝,3,11,210,4
202654091206,枠連,1,2-5,400,2
202654091206,馬連,1,2-6,540,3
202654091206,ワイド,1,2-6,180,1
202654091206,ワイド,2,2-11,240,2
202654091206,ワイド,3,6-11,860,11
202654091206,馬単,1,2-6,760,2
202654091206,3連複,1,2-6-11,1190,3
202654091206,3連単,1,2-6-11,3540,7
202654091207,単勝,1,8,160,1
202654091207,複勝,1,8,100,1
202654091207,複勝,2,9,100,2
202654091207,複勝,3,2,180,5
202654091207,枠連,1,7-8,150,1
202654091207,馬連,1,8-9,150,1
202654091207,ワイド,1,8-9,130,1
202654091207,ワイド,2,2-8,220,3
202654091207,ワイド,3,2-9,310,5
202654091207,馬単,1,8-9,240,1
202654091207,3連複,1,2-8-9,360,1
202654091207,3連単,1,8-9-2,780,1
202654091208,単勝,1,2,180,1
202654091208,複勝,1,2,110,1
202654091208,複勝,2,8,130,2
202654091208,複勝,3,5,150,4
202654091208,枠連,1,2-7,200,1
202654091208,馬連,1,2-8,300,1
202654091208,ワイド,1,2-8,190,1
202654091208,ワイド,2,2-5,340,4
