race_id,bet_type,rank,combination,payout,popularity
202630073001,単勝,1,10,230,2
202630073001,複勝,1,10,150,2
202630073001,複勝,2,11,370,7
202630073001,複勝,3,9,230,3
202630073001,枠連,1,8 - 8,1520,4
202630073001,馬連,1,10 - 11,2120,6
202630073001,ワイド,1,10 - 11,440,4
202630073001,ワイド,2,9 - 10,390,2
202630073001,ワイド,3,9 - 11,1400,15
202630073001,馬単,1,10 → 11,2790,9
202630073001,3連複,1,9 - 10 - 11,3770,8
202630073001,3連単,1,10 → 11 → 9,11640,30
202630073002,単勝,1,11,3500,8
202630073002,複勝,1,11,540,8
202630073002,複勝,2,12,150,2
202630073002,複勝,3,8,520,7
202630073002,枠連,1,8 - 8,4620,15
202630073002,馬連,1,11 - 12,4340,12
202630073002,ワイド,1,11 - 12,1170,11
202630073002,ワイド,2,8 - 11,9320,43
202630073002,ワイド,3,8 - 12,1340,13
202630073002,馬単,1,11 → 12,18870,43
202630073002,3連複,1,8 - 11 - 12,25700,63
202630073002,3連単,1,11 → 12 → 8,289290,453
202630073003,単勝,1,10,140,1
202630073003,複勝,1,10,100,2
202630073003,複勝,2,4,100,1
202630073003,複勝,3,3,140,4
202630073003,枠連,1,4 - 8,210,1
202630073003,馬連,1,4 - 10,200,1
202630073003,ワイド,1,4 - 10,140,1
202630073003,ワイド,2,3 - 10,190,2
202630073003,ワイド,3,3 - 4,240,4
202630073003,馬単,1,10 → 4,300,1
202630073003,3連複,1,3 - 4 - 10,290,1
202630073003,3連単,1,10 → 4 → 3,1060,1
202630073004,単勝,1,5,160,1
202630073004,複勝,1,5,100,1
202630073004,複勝,2,7,140,4
202630073004,複勝,3,3,120,2
202630073004,馬連,1,5 - 7,410,3
202630073004,ワイド,1,5 - 7,230,3
202630073004,ワイド,2,3 - 5,200,2
202630073004,ワイド,3,3 - 7,480,6
202630073004,馬単,1,5 → 7,520,2
202630073004,3連複,1,3 - 5 - 7,400,1
202630073004,3連単,1,5 → 7 → 3,1430,4
202630073005,単勝,1,6,190,1
202630073005,複勝,1,6,140,3
202630073005,複勝,2,10,250,5
202630073005,複勝,3,2,140,1
202630073005,枠連,1,6 - 8,1170,6
202630073005,馬連,1,6 - 10,1880,7
202630073005,ワイド,1,6 - 10,610,8
202630073005,ワイド,2,2 - 6,300,2
202630073005,ワイド,3,2 - 10,1320,17
202630073005,馬単,1,6 → 10,2890,11
202630073005,3連複,1,2 - 6 - 10,3420,13
202630073005,3連単,1,6 → 10 → 2,14030,48
202630073006,単勝,1,9,130,1
202630073006,複勝,1,9,130,1
202630073006,複勝,2,5,260,6
202630073006,複勝,3,4,220,5
202630073006,枠連,1,5 - 8,1030,5
202630073006,馬連,1,5 - 9,1090,5
202630073006,ワイド,1,5 - 9,380,5
202630073006,ワイド,2,4 - 9,260,3
202630073006,ワイド,3,4 - 5,2020,18
202630073006,馬単,1,9 → 5,1320,6
202630073006,3連複,1,4 - 5 - 9,3690,12
202630073006,3連単,1,9 → 5 → 4,8930,29
202630073007,単勝,1,7,370,2
202630073007,複勝,1,7,110,1
202630073007,複勝,2,9,120,3
202630073007,複勝,3,2,120,2
202630073007,枠連,1,7 - 8,790,4
202630073007,馬連,1,7 - 9,520,2
202630073007,ワイド,1,7 - 9,220,1
202630073007,ワイド,2,2 - 7,230,2
202630073007,ワイド,3,2 - 9,250,3
202630073007,馬単,1,7 → 9,1910,7
202630073007,3連複,1,2 - 7 - 9,470,1
202630073007,3連単,1,7 → 9 → 2,3740,9
202630073008,単勝,1,8,1770,6
202630073008,複勝,1,8,250,6
202630073008,複勝,2,7,130,1
202630073008,複勝,3,2,150,2
202630073008,枠連,1,7 - 7,1530,7
202630073008,馬連,1,7 - 8,1450,5
202630073008,ワイド,1,7 - 8,670,6
202630073008,ワイド,2,2 - 8,1320,14
202630073008,ワイド,3,2 - 7,490,3
202630073008,馬単,1,8 → 7,5250,19
202630073008,3連複,1,2 - 7 - 8,3480,15
202630073008,3連単,1,8 → 7 → 2,28360,104
202630073009,単勝,1,5,550,3
202630073009,複勝,1,5,190,2
202630073009,複勝,2,3,170,1
202630073009,複勝,3,11,1210,10
202630073009,枠連,1,3 - 5,900,3
202630073009,馬連,1,3 - 5,690,1
202630073009,ワイド,1,3 - 5,320,1
202630073009,ワイド,2,5 - 11,6300,41
202630073009,ワイド,3,3 - 11,3360,36
202630073009,馬単,1,5 → 3,1980,5
202630073009,3連複,1,3 - 5 - 11,16810,69
202630073009,3連単,1,5 → 3 → 11,58500,250
202630073010,単勝,1,8,200,2
202630073010,複勝,1,8,110,1
202630073010,複勝,2,4,120,2
202630073010,複勝,3,10,300,6
202630073010,枠連,1,4 - 7,160,1
202630073010,馬連,1,4 - 8,160,1
202630073010,ワイド,1,4 - 8,120,1
202630073010,ワイド,2,8 - 10,470,8
202630073010,ワイド,3,4 - 10,450,6
202630073010,馬単,1,8 → 4,360,2
202630073010,3連複,1,4 - 8 - 10,930,3
202630073010,3連単,1,8 → 4 → 10,2710,8
202630073011,単勝,1,2,270,1
202630073011,複勝,1,2,150,1
202630073011,複勝,2,4,360,6
202630073011,馬連,1,2 - 4,1830,10
202630073011,ワイド,1,2 - 4,510,8
202630073011,ワイド,2,2 - 3,460,5
202630073011,ワイド,3,3 - 4,940,13
202630073011,馬単,1,2 → 4,2360,14
202630073011,3連複,1,2 - 3 - 4,2250,11
202630073011,3連単,1,2 → 4 → 3,10730,54
202630073012,単勝,1,6,130,1
202630073012,複勝,1,6,100,1
202630073012,複勝,2,5,130,2
202630073012,馬連,1,5 - 6,230,1
202630073012,ワイド,1,5 - 6,120,1
202630073012,ワイド,2,3 - 6,160,3
202630073012,ワイド,3,3 - 5,230,5
202630073012,馬単,1,6 → 5,340,1
202630073012,3連複,1,3 - 5 - 6,250,1
202630073012,3連単,1,6 → 5 → 3,610,1
202645073001,単勝,1,5,430,3
202645073001,複勝,1,5,190,3
202645073001,複勝,2,11,270,5
202645073001,複勝,3,4,370,6
