race_id,bet_type,rank,combination,payout,popularity
202630071501,単勝,1,4,290,1
202630071501,複勝,1,4,230,4
202630071501,複勝,2,11,430,8
202630071501,複勝,3,2,150,2
202630071501,枠連,1,4 - 8,900,6
202630071501,馬連,1,4 - 11,1680,8
202630071501,ワイド,1,4 - 11,540,4
202630071501,ワイド,2,2 - 4,190,1
202630071501,ワイド,3,2 - 11,810,12
202630071501,馬単,1,4 → 11,2620,6
202630071501,3連複,1,2 - 4 - 11,2040,5
202630071501,3連単,1,4 → 11 → 2,11430,31
202630071502,単勝,1,9,550,3
202630071502,複勝,1,9,150,3
202630071502,複勝,2,10,140,2
202630071502,複勝,3,1,260,5
202630071502,枠連,1,7 - 7,480,2
202630071502,馬連,1,9 - 10,550,2
202630071502,ワイド,1,9 - 10,200,2
202630071502,ワイド,2,1 - 9,1660,18
202630071502,ワイド,3,1 - 10,810,9
202630071502,馬単,1,9 → 10,1570,6
202630071502,3連複,1,1 - 9 - 10,3480,12
202630071502,3連単,1,9 → 10 → 1,12750,42
202630071503,単勝,1,6,950,4
202630071503,複勝,1,6,220,5
202630071503,複勝,2,11,210,4
202630071503,複勝,3,7,110,1
202630071503,枠連,1,6 - 8,390,2
202630071503,馬連,1,6 - 11,1670,7
202630071503,ワイド,1,6 - 11,550,8
202630071503,ワイド,2,6 - 7,360,4
202630071503,ワイド,3,7 - 11,280,3
202630071503,馬単,1,6 → 11,6170,21
202630071503,3連複,1,6 - 7 - 11,1170,5
202630071503,3連単,1,6 → 11 → 7,13330,50
202630071504,単勝,1,8,1000,3
202630071504,複勝,1,8,350,4
202630071504,複勝,2,3,390,5
202630071504,複勝,3,10,750,6
202630071504,枠連,1,3 - 7,8500,14
202630071504,馬連,1,3 - 8,10260,17
202630071504,ワイド,1,3 - 8,1960,17
202630071504,ワイド,2,8 - 10,1020,10
202630071504,ワイド,3,3 - 10,3470,25
202630071504,馬単,1,8 → 3,20380,33
202630071504,3連複,1,3 - 8 - 10,23490,43
202630071504,3連単,1,8 → 3 → 10,162510,252
202630071505,単勝,1,12,150,1
202630071505,複勝,1,12,100,1
202630071505,複勝,2,4,180,4
202630071505,複勝,3,10,320,7
202630071505,枠連,1,4 - 8,580,3
202630071505,馬連,1,4 - 12,630,3
202630071505,ワイド,1,4 - 12,230,2
202630071505,ワイド,2,10 - 12,450,7
202630071505,ワイド,3,4 - 10,2080,29
202630071505,馬単,1,12 → 4,870,3
202630071505,3連複,1,4 - 10 - 12,2380,12
202630071505,3連単,1,12 → 4 → 10,4280,10
202630071506,単勝,1,8,370,2
202630071506,複勝,1,8,130,2
202630071506,複勝,2,3,270,5
202630071506,複勝,3,6,110,1
202630071506,馬連,1,3 - 8,2540,10
202630071506,ワイド,1,3 - 8,660,9
202630071506,ワイド,2,6 - 8,230,2
202630071506,ワイド,3,3 - 6,500,7
202630071506,馬単,1,8 → 3,3590,15
202630071506,3連複,1,3 - 6 - 8,1160,5
202630071506,3連単,1,8 → 3 → 6,10120,40
202630071507,単勝,1,1,390,3
202630071507,複勝,1,1,120,3
202630071507,複勝,2,5,100,1
202630071507,複勝,3,8,110,2
202630071507,枠連,1,1 - 5,640,3
202630071507,馬連,1,1 - 5,580,3
202630071507,ワイド,1,1 - 5,230,2
202630071507,ワイド,2,1 - 8,240,3
202630071507,ワイド,3,5 - 8,130,1
202630071507,馬単,1,1 → 5,1290,6
202630071507,3連複,1,1 - 5 - 8,350,1
202630071507,3連単,1,1 → 5 → 8,3380,7
202630071508,単勝,1,7,620,2
202630071508,複勝,1,7,150,3
202630071508,複勝,2,3,180,4
202630071508,複勝,3,5,110,1
202630071508,枠連,1,3 - 7,2010,8
202630071508,馬連,1,3 - 7,1950,6
202630071508,ワイド,1,3 - 7,720,9
202630071508,ワイド,2,5 - 7,210,1
202630071508,ワイド,3,3 - 5,310,4
202630071508,馬単,1,7 → 3,3800,13
202630071508,3連複,1,3 - 5 - 7,1010,4
