race_id,bet_type,rank,combination,payout,popularity
202645073101,単勝,1,9,230,2
202645073101,複勝,1,9,100,2
202645073101,複勝,2,1,170,4
202645073101,複勝,3,2,100,1
202645073101,枠連,1,1 - 8,1370,5
202645073101,馬連,1,1 - 9,2140,7
202645073101,ワイド,1,1 - 9,270,5
202645073101,ワイド,2,2 - 9,110,1
202645073101,ワイド,3,1 - 2,250,4
202645073101,枠連,1,8 → 1,2120,7
202645073101,馬単,1,9 → 1,2640,9
202645073101,3連複,1,1 - 2 - 9,500,2
202645073101,3連単,1,9 → 1 → 2,4930,16
202645073102,単勝,1,3,440,3
202645073102,複勝,1,3,180,4
202645073102,複勝,2,10,180,3
202645073102,複勝,3,6,1160,9
202645073102,枠連,1,3 - 8,980,6
202645073102,馬連,1,3 - 10,1150,6
202645073102,ワイド,1,3 - 10,620,8
202645073102,ワイド,2,3 - 6,3790,33
202645073102,ワイド,3,6 - 10,3230,30
202645073102,枠連,1,3 → 8,2000,9
202645073102,馬単,1,3 → 10,2330,12
202645073102,3連複,1,3 - 6 - 10,15170,43
202645073102,3連単,1,3 → 10 → 6,43960,131
202645073103,単勝,1,7,380,2
202645073103,複勝,1,7,130,1
202645073103,複勝,2,6,600,9
202645073103,複勝,3,2,180,3
202645073103,枠連,1,5 - 6,1550,9
202645073103,馬連,1,6 - 7,4650,17
202645073103,ワイド,1,6 - 7,1740,21
202645073103,ワイド,2,2 - 7,610,5
202645073103,ワイド,3,2 - 6,1440,17
202645073103,枠連,1,6 → 5,3000,14
202645073103,馬単,1,7 → 6,6820,26
202645073103,3連複,1,2 - 6 - 7,5350,21
202645073103,3連単,1,7 → 6 → 2,25390,84
202645073104,単勝,1,5,210,1
202645073104,複勝,1,5,100,1
202645073104,複勝,2,6,140,2
202645073104,複勝,3,4,630,8
202645073104,馬連,1,5 - 6,350,1
202645073104,ワイド,1,5 - 6,240,2
202645073104,ワイド,2,4 - 5,2150,21
202645073104,ワイド,3,4 - 6,2250,22
202645073104,馬単,1,5 → 6,650,1
202645073104,3連複,1,4 - 5 - 6,4930,18
202645073104,3連単,1,5 → 6 → 4,14300,50
202645073105,単勝,1,2,120,1
202645073105,複勝,1,2,110,1
202645073105,複勝,2,5,170,3
202645073105,馬連,1,2 - 5,280,1
202645073105,ワイド,1,2 - 5,160,2
202645073105,ワイド,2,2 - 4,240,4
202645073105,ワイド,3,4 - 5,430,8
202645073105,馬単,1,2 → 5,350,1
202645073105,3連複,1,2 - 4 - 5,600,3
202645073105,3連単,1,2 → 5 → 4,1320,4
202645073106,単勝,1,8,390,2
202645073106,複勝,1,8,100,1
202645073106,複勝,2,9,130,2
202645073106,複勝,3,3,1000,10
202645073106,枠連,1,6 - 7,200,1
202645073106,馬連,1,8 - 9,260,1
202645073106,ワイド,1,8 - 9,190,1
202645073106,ワイド,2,3 - 8,2400,24
202645073106,ワイド,3,3 - 9,2090,20
202645073106,枠連,1,6 → 7,490,2
202645073106,馬単,1,8 → 9,750,2
202645073106,3連複,1,3 - 8 - 9,5870,13
202645073106,3連単,1,8 → 9 → 3,21410,57
202645073107,単勝,1,8,330,2
202645073107,複勝,1,8,170,3
202645073107,複勝,2,9,230,6
202645073107,複勝,3,7,120,1
202645073107,枠連,1,7 - 7,1790,8
202645073107,馬連,1,8 - 9,1360,6
202645073107,ワイド,1,8 - 9,480,6
202645073107,ワイド,2,7 - 8,210,1
202645073107,ワイド,3,7 - 9,250,2
202645073107,枠連,1,7 → 7,1410,3
202645073107,馬単,1,8 → 9,2330,9
202645073107,3連複,1,7 - 8 - 9,730,1
202645073107,3連単,1,8 → 9 → 7,5390,12
202645073108,単勝,1,3,240,1
202645073108,複勝,1,3,110,2
202645073108,複勝,2,2,110,1
202645073108,複勝,3,8,180,5
202645073108,枠連,1,2 - 3,450,1
202645073108,馬連,1,2 - 3,380,1
202645073108,ワイド,1,2 - 3,190,1
202645073108,ワイド,2,3 - 8,340,4
202645073108,ワイド,3,2 - 8,370,5
202645073108,枠連,1,3 → 2,640,1
202645073108,馬単,1,3 → 2,780,1
202645073108,3連複,1,2 - 3 - 8,820,2
202645073108,3連単,1,3 → 2 → 8,3090,5
202645073109,単勝,1,1,110,1
202645073109,複勝,1,1,100,1
202645073109,複勝,2,9,120,2
202645073109,複勝,3,4,130,3
202645073109,枠連,1,1 - 7,240,1
202645073109,馬連,1,1 - 9,240,1
202645073109,ワイド,1,1 - 9,120,1
202645073109,ワイド,2,1 - 4,170,2
202645073109,ワイド,3,4 - 9,310,4
