race_id,bet_type,rank,combination,payout,popularity
202635080901,単勝,1,2,130,1
202635080901,複勝,1,2,100,1
202635080901,複勝,2,4,120,3
202635080901,複勝,3,6,240,4
202635080901,馬連,1,2 - 4,260,2
202635080901,ワイド,1,2 - 4,140,3
202635080901,ワイド,2,2 - 6,240,4
202635080901,ワイド,3,4 - 6,660,17
202635080901,馬単,1,2 → 4,370,2
202635080901,3連複,1,2 - 4 - 6,900,3
202635080901,3連単,1,2 → 4 → 6,2250,4
202635080902,単勝,1,4,110,1
202635080902,複勝,1,4,100,1
202635080902,複勝,2,7,130,3
202635080902,複勝,3,5,110,2
202635080902,枠連,1,4 - 7,270,2
202635080902,馬連,1,4 - 7,230,1
202635080902,ワイド,1,4 - 7,130,2
202635080902,ワイド,2,4 - 5,120,1
202635080902,ワイド,3,5 - 7,280,5
202635080902,馬単,1,4 → 7,300,2
202635080902,3連複,1,4 - 5 - 7,250,1
202635080902,3連単,1,4 → 7 → 5,590,1
202635080903,単勝,1,1,1640,5
202635080903,複勝,1,1,460,7
202635080903,複勝,2,6,180,2
202635080903,複勝,3,7,210,3
202635080903,枠連,1,1 - 6,3600,14
202635080903,馬連,1,1 - 6,3160,13
202635080903,ワイド,1,1 - 6,1060,13
202635080903,ワイド,2,1 - 7,1650,19
202635080903,ワイド,3,6 - 7,330,3
202635080903,馬単,1,1 → 6,8380,29
202635080903,3連複,1,1 - 6 - 7,4640,15
202635080903,3連単,1,1 → 6 → 7,41010,125
202635080904,単勝,1,3,110,1
202635080904,複勝,1,3,100,1
202635080904,複勝,2,7,110,2
202635080904,複勝,3,1,200,4
202635080904,枠連,1,3 - 7,220,1
202635080904,馬連,1,3 - 7,240,1
202635080904,ワイド,1,3 - 7,130,1
202635080904,ワイド,2,1 - 3,450,6
202635080904,ワイド,3,1 - 7,570,9
202635080904,馬単,1,3 → 7,340,1
202635080904,3連複,1,1 - 3 - 7,970,4
202635080904,3連単,1,3 → 7 → 1,1940,5
202635080905,単勝,1,3,360,2
202635080905,複勝,1,3,170,2
202635080905,複勝,2,6,170,3
202635080905,複勝,3,4,460,7
202635080905,枠連,1,3 - 5,560,1
202635080905,馬連,1,3 - 6,450,1
202635080905,ワイド,1,3 - 6,230,1
202635080905,ワイド,2,3 - 4,1360,16
202635080905,ワイド,3,4 - 6,1450,18
202635080905,馬単,1,3 → 6,1000,2
202635080905,3連複,1,3 - 4 - 6,5030,16
202635080905,3連単,1,3 → 6 → 4,17460,47
202635080906,単勝,1,6,640,3
202635080906,複勝,1,6,180,2
202635080906,複勝,2,1,200,3
202635080906,複勝,3,2,200,4
202635080906,枠連,1,1 - 6,2170,8
202635080906,馬連,1,1 - 6,1520,5
202635080906,ワイド,1,1 - 6,440,4
202635080906,ワイド,2,2 - 6,440,4
202635080906,ワイド,3,1 - 2,500,6
202635080906,馬単,1,6 → 1,2460,8
202635080906,3連複,1,1 - 2 - 6,2340,6
202635080906,3連単,1,6 → 1 → 2,10200,35
202635080907,単勝,1,7,520,3
202635080907,複勝,1,7,190,4
202635080907,複勝,2,3,150,2
202635080907,複勝,3,2,150,3
202635080907,馬連,1,3 - 7,750,3
202635080907,ワイド,1,3 - 7,330,4
202635080907,ワイド,2,2 - 7,390,6
202635080907,ワイド,3,2 - 3,350,5
202635080907,馬単,1,7 → 3,2040,8
202635080907,3連複,1,2 - 3 - 7,950,3
202635080907,3連単,1,7 → 3 → 2,6320,13
202635080908,単勝,1,5,320,2
202635080908,複勝,1,5,130,2
202635080908,複勝,2,3,230,5
202635080908,複勝,3,8,200,4
202635080908,馬連,1,3 - 5,1430,6
202635080908,ワイド,1,3 - 5,430,7
202635080908,ワイド,2,5 - 8,380,5
202635080908,ワイド,3,3 - 8,530,9
202635080908,馬単,1,5 → 3,2570,12
202635080908,3連複,1,3 - 5 - 8,1920,8
202635080908,3連単,1,5 → 3 → 8,10700,42
202635080909,単勝,1,3,470,3
202635080909,複勝,1,3,150,3
202635080909,複勝,2,7,130,2
202635080909,複勝,3,1,280,5
202635080909,馬連,1,3 - 7,830,3
202635080909,ワイド,1,3 - 7,330,4
202635080909,ワイド,2,1 - 3,560,6
202635080909,ワイド,3,1 - 7,450,5
202635080909,馬単,1,3 → 7,1670,7
202635080909,3連複,1,1 - 3 - 7,2030,6
202635080909,3連単,1,3 → 7 → 1,7920,24
202635080910,単勝,1,9,250,1
202635080910,複勝,1,9,110,1
202635080910,複勝,2,7,140,4
202635080910,複勝,3,4,120,2
202635080910,枠連,1,7 - 8,500,2
202635080910,馬連,1,7 - 9,500,2
202635080910,ワイド,1,7 - 9,190,2
202635080910,ワイド,2,4 - 9,160,1
202635080910,ワイド,3,4 - 7,220,3
202635080910,馬単,1,9 → 7,1210,4
202635080910,3連複,1,4 - 7 - 9,390,1
202635080910,3連単,1,9 → 7 → 4,2150,3
202635080911,単勝,1,8,150,1
202635080911,複勝,1,8,120,1
202635080911,複勝,2,7,430,7
202635080911,複勝,3,10,310,4
202635080911,枠連,1,6 - 6,2040,7
202635080911,馬連,1,7 - 8,2110,5
202635080911,ワイド,1,7 - 8,660,7
202635080911,ワイド,2,8 - 10,390,4
202635080911,ワイド,3,7 - 10,3800,23
202635080911,馬単,1,8 → 7,2920,7
202635080911,3連複,1,7 - 8 - 10,4520,11
202635080911,3連単,1,8 → 7 → 10,15860,39
202646080901,単勝,1,3,120,1
202646080901,複勝,1,3,100,1
202646080901,複勝,2,8,130,3
202646080901,複勝,3,7,200,4
202646080901,馬連,1,3 - 8,270,1
202646080901,ワイド,1,3 - 8,140,1
202646080901,ワイド,2,3 - 7,220,3
202646080901,ワイド,3,7 - 8,450,8
202646080901,馬単,1,3 → 8,300,1
202646080901,3連複,1,3 - 7 - 8,490,1
202646080901,3連単,1,3 → 8 → 7,1050,1
202646080902,単勝,1,3,150,1
202646080902,複勝,1,3,100,1
202646080902,複勝,2,1,240,4
202646080902,馬連,1,1 - 3,280,1
202646080902,ワイド,1,1 - 3,170,1
202646080902,ワイド,2,3 - 5,180,2
202646080902,ワイド,3,1 - 5,330,8
202646080902,馬単,1,3 → 1,420,2
202646080902,3連複,1,1 - 3 - 5,310,2
202646080902,3連単,1,3 → 1 → 5,920,1
202646080903,単勝,1,2,180,1
202646080903,複勝,1,2,100,1
202646080903,複勝,2,1,430,5
202646080903,馬連,1,1 - 2,740,4
202646080903,ワイド,1,1 - 2,350,4
202646080903,ワイド,2,2 - 3,550,7
202646080903,ワイド,3,1 - 3,1340,15
202646080903,馬単,1,2 → 1,870,3
202646080903,3連複,1,1 - 2 - 3,2240,9
202646080903,3連単,1,2 → 1 → 3,5560,23
202646080904,単勝,1,7,140,1
202646080904,複勝,1,7,100,1
202646080904,複勝,2,4,100,2
202646080904,複勝,3,8,120,3
202646080904,枠連,1,4 - 7,150,1
202646080904,馬連,1,4 - 7,160,1
202646080904,ワイド,1,4 - 7,110,1
202646080904,ワイド,2,7 - 8,120,2
202646080904,ワイド,3,4 - 8,280,5
202646080904,枠連,1,7 → 4,300,1
202646080904,馬単,1,7 → 4,280,1
202646080904,3連複,1,4 - 7 - 8,350,1
202646080904,3連単,1,7 → 4 → 8,750,1
202646080905,単勝,1,3,170,1
202646080905,複勝,1,3,100,1
202646080905,複勝,2,9,110,2
202646080905,複勝,3,5,220,5
202646080905,枠連,1,3 - 7,110,1
202646080905,馬連,1,3 - 9,130,1
202646080905,ワイド,1,3 - 9,120,1
202646080905,ワイド,2,3 - 5,320,4
202646080905,ワイド,3,5 - 9,580,9
202646080905,枠連,1,3 → 7,200,1
202646080905,馬単,1,3 → 9,230,1
202646080905,3連複,1,3 - 5 - 9,720,3
202646080905,3連単,1,3 → 9 → 5,1450,5
202646080906,単勝,1,8,3120,5
202646080906,複勝,1,8,1370,7
202646080906,複勝,2,2,590,4
202646080906,複勝,3,5,2070,8
202646080906,枠連,1,2 - 8,5230,9
202646080906,馬連,1,2 - 8,39000,25
202646080906,ワイド,1,2 - 8,6810,27
202646080906,ワイド,2,5 - 8,11150,32
202646080906,ワイド,3,2 - 5,4260,23
202646080906,枠連,1,8 → 2,13530,20
202646080906,馬単,1,8 → 2,87480,47
202646080906,3連複,1,2 - 5 - 8,142810,65
202646080906,3連単,1,8 → 2 → 5,1466510,369
202646080907,単勝,1,5,160,1
202646080907,複勝,1,5,100,1
202646080907,複勝,2,8,140,4
202646080907,複勝,3,3,120,2
202646080907,枠連,1,5 - 8,630,2
202646080907,馬連,1,5 - 8,620,3
202646080907,ワイド,1,5 - 8,240,2
202646080907,ワイド,2,3 - 5,190,1
202646080907,ワイド,3,3 - 8,320,5
202646080907,枠連,1,5 → 8,710,3
202646080907,馬単,1,5 → 8,870,4
202646080907,3連複,1,3 - 5 - 8,560,2
202646080907,3連単,1,5 → 8 → 3,2610,8
202646080908,単勝,1,3,1380,5
202646080908,複勝,1,3,580,5
202646080908,複勝,2,5,140,1
202646080908,馬連,1,3 - 5,1030,6
202646080908,ワイド,1,3 - 5,290,2
202646080908,ワイド,2,3 - 4,590,9
202646080908,ワイド,3,4 - 5,340,5
202646080908,馬単,1,3 → 5,3620,14
202646080908,3連複,1,3 - 4 - 5,1230,5
202646080908,3連単,1,3 → 5 → 4,16220,50
202655080901,単勝,1,8,320,2
202655080901,複勝,1,8,180,4
202655080901,複勝,2,1,400,7
202655080901,複勝,3,3,100,1
202655080901,枠連,1,1 - 8,2700,10
202655080901,馬連,1,1 - 8,3940,11
202655080901,ワイド,1,1 - 8,840,10
202655080901,ワイド,2,3 - 8,120,1
202655080901,ワイド,3,1 - 3,950,14
202655080901,馬単,1,8 → 1,5630,16
202655080901,3連複,1,1 - 3 - 8,1440,5
202655080901,3連単,1,8 → 1 → 3,12030,41
202655080902,単勝,1,5,190,1
202655080902,複勝,1,5,100,2
202655080902,複勝,2,3,100,1
202655080902,複勝,3,6,130,4
202655080902,枠連,1,3 - 5,480,3
202655080902,馬連,1,3 - 5,470,3
202655080902,ワイド,1,3 - 5,190,2
202655080902,ワイド,2,5 - 6,190,1
202655080902,ワイド,3,3 - 6,270,5
202655080902,馬単,1,5 → 3,590,2
202655080902,3連複,1,3 - 5 - 6,630,3
202655080902,3連単,1,5 → 3 → 6,2170,6
202655080903,単勝,1,3,980,4
202655080903,複勝,1,3,160,4
202655080903,複勝,2,4,150,3
202655080903,複勝,3,10,110,2
202655080903,枠連,1,3 - 4,2170,8
202655080903,馬連,1,3 - 4,1170,6
202655080903,ワイド,1,3 - 4,340,5
202655080903,ワイド,2,3 - 10,370,6
202655080903,ワイド,3,4 - 10,250,4
202655080903,馬単,1,3 → 4,3900,13
202655080903,3連複,1,3 - 4 - 10,1600,7
202655080903,3連単,1,3 → 4 → 10,15110,45
202655080904,単勝,1,1,190,1
202655080904,複勝,1,1,130,2
202655080904,複勝,2,8,240,4
202655080904,複勝,3,2,350,6
202655080904,馬連,1,1 - 8,650,2
202655080904,ワイド,1,1 - 8,270,2
202655080904,ワイド,2,1 - 2,460,7
202655080904,ワイド,3,2 - 8,1030,14
202655080904,馬単,1,1 → 8,980,2
202655080904,3連複,1,1 - 2 - 8,2760,11
202655080904,3連単,1,1 → 8 → 2,6770,22
202655080905,単勝,1,7,120,1
202655080905,複勝,1,7,100,1
202655080905,複勝,2,5,170,3
202655080905,複勝,3,1,350,6
202655080905,枠連,1,5 - 7,350,2
202655080905,馬連,1,5 - 7,420,2
202655080905,ワイド,1,5 - 7,250,3
202655080905,ワイド,2,1 - 7,410,5
202655080905,ワイド,3,1 - 5,1050,11
202655080905,馬単,1,7 → 5,340,2
202655080905,3連複,1,1 - 5 - 7,1900,9
202655080905,3連単,1,7 → 5 → 1,3540,11
202655080907,単勝,1,2,1240,4
202655080907,複勝,1,2,220,3
202655080907,複勝,2,4,400,8
202655080907,複勝,3,6,110,1
202655080907,枠連,1,2 - 4,10770,18
202655080907,馬連,1,2 - 4,9470,25
202655080907,ワイド,1,2 - 4,2190,24
202655080907,ワイド,2,2 - 6,320,2
202655080907,ワイド,3,4 - 6,640,8
202655080907,馬単,1,2 → 4,22920,43
202655080907,3連複,1,2 - 4 - 6,4350,17
202655080907,3連単,1,2 → 4 → 6,57890,140
202655080908,単勝,1,3,300,2
202655080908,複勝,1,3,130,1
202655080908,複勝,2,7,250,5
202655080908,複勝,3,4,140,2
202655080908,枠連,1,3 - 7,1710,6
202655080908,馬連,1,3 - 7,1690,6
202655080908,ワイド,1,3 - 7,540,8
202655080908,ワイド,2,3 - 4,170,1
202655080908,ワイド,3,4 - 7,510,6
202655080908,馬単,1,3 → 7,2340,7
202655080908,3連複,1,3 - 4 - 7,1060,3
202655080908,3連単,1,3 → 7 → 4,8310,25
202655080909,単勝,1,1,390,2
202655080909,複勝,1,1,160,2
202655080909,複勝,2,8,120,1
202655080909,複勝,3,2,220,6
202655080909,枠連,1,1 - 8,480,1
202655080909,馬連,1,1 - 8,670,1
202655080909,ワイド,1,1 - 8,250,1
202655080909,ワイド,2,1 - 2,460,8
202655080909,ワイド,3,2 - 8,300,2
202655080909,馬単,1,1 → 8,1630,3
202655080909,3連複,1,1 - 2 - 8,1550,5
202655080909,3連単,1,1 → 8 → 2,7690,21
202655080910,単勝,1,1,2020,7
202655080910,複勝,1,1,390,8
202655080910,複勝,2,4,130,1
202655080910,複勝,3,8,210,4
202655080910,枠連,1,1 - 4,1160,6
202655080910,馬連,1,1 - 4,1400,5
202655080910,ワイド,1,1 - 4,620,7
202655080910,ワイド,2,1 - 8,2140,28
202655080910,ワイド,3,4 - 8,340,4
202655080910,馬単,1,1 → 4,5550,16
202655080910,3連複,1,1 - 4 - 8,3690,14
202655080910,3連単,1,1 → 4 → 8,33810,105
202655080906,単勝,1,10,340,2
202655080906,複勝,1,10,140,2
202655080906,複勝,2,3,150,3
202655080906,複勝,3,6,140,1
202655080906,枠連,1,3 - 8,710,3
202655080906,馬連,1,3 - 10,950,3
202655080906,ワイド,1,3 - 10,340,4
202655080906,ワイド,2,6 - 10,320,3
202655080906,ワイド,3,3 - 6,270,1
202655080906,馬単,1,10 → 3,1460,4
202655080906,3連複,1,3 - 6 - 10,750,1
202655080906,3連単,1,10 → 3 → 6,3790,4
