race_id,bet_type,rank,combination,payout,popularity
202630090901,単勝,1,2,1940,5
202630090901,複勝,1,2,450,8
202630090901,複勝,2,6,230,4
202630090901,複勝,3,9,180,2
202630090901,枠連,1,2-6,3050,13
202630090901,馬連,1,2-6,2730,13
202630090901,ワイド,1,2-6,920,13
202630090901,ワイド,2,2-9,710,9
202630090901,ワイド,3,6-9,320,3
202630090901,馬単,1,2-6,6060,25
202630090901,3連複,1,2-6-9,2040,8
202630090901,3連単,1,2-6-9,27000,101
202630090902,単勝,1,4,160,1
202630090902,複勝,1,4,100,2
202630090902,複勝,2,9,180,4
202630090902,複勝,3,2,100,1
202630090902,枠連,1,4-7,640,2
202630090902,馬連,1,4-9,740,2
202630090902,ワイド,1,4-9,230,2
202630090902,ワイド,2,2-4,120,1
202630090902,ワイド,3,2-9,280,3
202630090902,馬単,1,4-9,1170,3
202630090902,3連複,1,2-4-9,340,1
202630090902,3連単,1,4-9-2,2010,7
202630090903,単勝,1,10,590,3
202630090903,複勝,1,10,230,5
202630090903,複勝,2,4,140,2
202630090903,複勝,3,2,180,4
202630090903,枠連,1,4-7,330,1
202630090903,馬連,1,4-10,1120,4
202630090903,ワイド,1,4-10,290,2
202630090903,ワイド,2,2-10,1090,14
202630090903,ワイド,3,2-4,260,1
202630090903,馬単,1,10-4,2750,13
202630090903,3連複,1,2-4-10,1920,7
202630090903,3連単,1,10-4-2,11590,44
202630090904,単勝,1,6,180,1
202630090904,複勝,1,6,110,1
202630090904,複勝,2,7,200,4
202630090904,複勝,3,9,500,6
202630090904,枠連,1,5-6,210,1
202630090904,馬連,1,6-7,170,1
202630090904,ワイド,1,6-7,120,1
202630090904,ワイド,2,6-9,500,6
202630090904,ワイド,3,7-9,800,11
202630090904,馬単,1,6-7,380,2
202630090904,3連複,1,6-7-9,880,4
202630090904,3連単,1,6-7-9,2760,8
202630090905,単勝,1,11,200,1
202630090905,複勝,1,11,120,1
202630090905,複勝,2,7,200,5
202630090905,複勝,3,6,180,4
202630090905,枠連,1,6-8,360,1
202630090905,馬連,1,7-11,750,2
202630090905,ワイド,1,7-11,390,4
202630090905,ワイド,2,6-11,320,3
202630090905,ワイド,3,6-7,1380,17
202630090905,馬単,1,11-7,1090,5
202630090905,3連複,1,6-7-11,2460,10
202630090905,3連単,1,11-7-6,8080,27
202630090906,単勝,1,11,240,2
202630090906,複勝,1,11,100,3
202630090906,複勝,2,3,100,2
202630090906,複勝,3,5,100,1
202630090906,枠連,1,3-8,290,1
202630090906,馬連,1,3-11,200,1
202630090906,ワイド,1,3-11,130,1
202630090906,ワイド,2,5-11,200,3
202630090906,ワイド,3,3-5,160,2
