race_id,bet_type,rank,combination,payout,popularity
202635072701,単勝,1,5,290,1
202635072701,複勝,1,5,190,3
202635072701,複勝,2,11,360,6
202635072701,複勝,3,8,2510,9
202635072701,枠連,1,5 - 8,1100,7
202635072701,馬連,1,5 - 11,2060,10
202635072701,ワイド,1,5 - 11,790,12
202635072701,ワイド,2,5 - 8,4570,26
202635072701,ワイド,3,8 - 11,8820,37
202635072701,馬単,1,5 → 11,2810,14
202635072701,3連複,1,5 - 8 - 11,37120,60
202635072701,3連単,1,5 → 11 → 8,96850,217
202635072702,単勝,1,1,300,2
202635072702,複勝,1,1,120,2
202635072702,複勝,2,3,110,1
202635072702,複勝,3,6,150,4
202635072702,枠連,1,1 - 3,330,1
202635072702,馬連,1,1 - 3,350,1
202635072702,ワイド,1,1 - 3,160,1
202635072702,ワイド,2,1 - 6,270,3
202635072702,ワイド,3,3 - 6,250,2
202635072702,馬単,1,1 → 3,830,2
202635072702,3連複,1,1 - 3 - 6,540,1
202635072702,3連単,1,1 → 3 → 6,1590,1
202635072703,単勝,1,1,370,2
202635072703,複勝,1,1,120,2
202635072703,複勝,2,9,110,1
202635072703,複勝,3,6,290,6
202635072703,枠連,1,1 - 8,230,1
202635072703,馬連,1,1 - 9,230,1
202635072703,ワイド,1,1 - 9,170,1
202635072703,ワイド,2,1 - 6,690,10
202635072703,ワイド,3,6 - 9,600,8
202635072703,馬単,1,1 → 9,730,2
202635072703,3連複,1,1 - 6 - 9,1210,4
202635072703,3連単,1,1 → 9 → 6,4940,13
202635072704,単勝,1,8,200,1
202635072704,複勝,1,8,130,1
202635072704,複勝,2,6,530,7
202635072704,複勝,3,2,990,9
202635072704,枠連,1,6 - 8,1370,5
202635072704,馬連,1,6 - 8,2840,10
202635072704,ワイド,1,6 - 8,830,9
202635072704,ワイド,2,2 - 8,1210,13
202635072704,ワイド,3,2 - 6,7760,35
202635072704,馬単,1,8 → 6,4610,16
202635072704,3連複,1,2 - 6 - 8,24920,50
202635072704,3連単,1,8 → 6 → 2,115280,222
202635072705,単勝,1,9,320,2
202635072705,複勝,1,9,160,2
202635072705,複勝,2,3,350,6
202635072705,複勝,3,5,270,4
202635072705,枠連,1,3 - 8,680,4
202635072705,馬連,1,3 - 9,4140,16
202635072705,ワイド,1,3 - 9,840,13
202635072705,ワイド,2,5 - 9,520,6
202635072705,ワイド,3,3 - 5,1870,19
202635072705,馬単,1,9 → 3,6690,23
202635072705,3連複,1,3 - 5 - 9,10120,34
202635072705,3連単,1,9 → 3 → 5,41290,136
202635072706,単勝,1,6,150,1
202635072706,複勝,1,6,110,1
202635072706,複勝,2,3,120,2
202635072706,馬連,1,3 - 6,190,1
202635072706,ワイド,1,3 - 6,120,1
202635072706,ワイド,2,2 - 6,130,3
202635072706,ワイド,3,2 - 3,200,5
202635072706,馬単,1,6 → 3,240,1
202635072706,3連複,1,2 - 3 - 6,250,2
202635072706,3連単,1,6 → 3 → 2,840,3
202635072707,単勝,1,5,160,1
202635072707,複勝,1,5,100,1
202635072707,複勝,2,4,140,2
202635072707,馬連,1,4 - 5,340,2
202635072707,ワイド,1,4 - 5,130,2
202635072707,ワイド,2,5 - 7,120,1
202635072707,ワイド,3,4 - 7,200,4
202635072707,馬単,1,5 → 4,450,3
202635072707,3連複,1,4 - 5 - 7,300,1
202635072707,3連単,1,5 → 4 → 7,910,2
202635072708,単勝,1,4,540,4
202635072708,複勝,1,4,150,2
202635072708,複勝,2,9,150,3
202635072708,複勝,3,2,170,5
202635072708,枠連,1,4 - 8,810,4
202635072708,馬連,1,4 - 9,1180,5
202635072708,ワイド,1,4 - 9,310,2
202635072708,ワイド,2,2 - 4,620,10
202635072708,ワイド,3,2 - 9,330,5
202635072708,馬単,1,4 → 9,2970,15
202635072708,3連複,1,2 - 4 - 9,1320,3
202635072708,3連単,1,4 → 9 → 2,15380,60
202635072709,単勝,1,3,460,2
202635072709,複勝,1,3,210,5
202635072709,複勝,2,9,150,1
202635072709,複勝,3,4,430,7
202635072709,枠連,1,3 - 8,560,2
202635072709,馬連,1,3 - 9,990,4
202635072709,ワイド,1,3 - 9,370,3
202635072709,ワイド,2,3 - 4,930,15
202635072709,ワイド,3,4 - 9,570,6
202635072709,馬単,1,3 → 9,1610,4
202635072709,3連複,1,3 - 4 - 9,4360,19
202635072709,3連単,1,3 → 9 → 4,15240,54
202635072710,単勝,1,1,630,4
202635072710,複勝,1,1,170,4
202635072710,複勝,2,7,150,3
202635072710,複勝,3,8,150,2
202635072710,枠連,1,1 - 7,870,3
202635072710,馬連,1,1 - 7,1100,7
202635072710,ワイド,1,1 - 7,410,4
202635072710,ワイド,2,1 - 8,420,6
202635072710,ワイド,3,7 - 8,250,1
202635072710,馬単,1,1 → 7,1860,6
202635072710,3連複,1,1 - 7 - 8,1140,2
202635072710,3連単,1,1 → 7 → 8,9480,25
202635072711,単勝,1,2,270,2
202635072711,複勝,1,2,160,2
202635072711,複勝,2,11,280,4
202635072711,複勝,3,7,350,5
202635072711,枠連,1,2 - 8,970,4
202635072711,馬連,1,2 - 11,1330,5
202635072711,ワイド,1,2 - 11,600,6
202635072711,ワイド,2,2 - 7,640,7
202635072711,ワイド,3,7 - 11,1620,20
202635072711,馬単,1,2 → 11,2130,4
202635072711,3連複,1,2 - 7 - 11,3260,9
202635072711,3連単,1,2 → 11 → 7,12760,37
202635072712,単勝,1,2,170,1
202635072712,複勝,1,2,110,1
202635072712,複勝,2,1,130,2
202635072712,複勝,3,3,200,5
202635072712,枠連,1,1 - 2,260,1
202635072712,馬連,1,1 - 2,240,1
202635072712,ワイド,1,1 - 2,200,2
202635072712,ワイド,2,2 - 3,240,3
202635072712,ワイド,3,1 - 3,580,8
202635072712,馬単,1,2 → 1,630,2
202635072712,3連複,1,1 - 2 - 3,970,4
202635072712,3連単,1,2 → 1 → 3,2910,8
202645072701,単勝,1,9,470,2
202645072701,複勝,1,9,170,3
202645072701,複勝,2,2,110,1
202645072701,複勝,3,4,190,5
202645072701,枠連,1,2 - 8,390,2
202645072701,馬連,1,2 - 9,450,2
202645072701,ワイド,1,2 - 9,250,2
202645072701,ワイド,2,4 - 9,560,9
202645072701,ワイド,3,2 - 4,270,3
202645072701,枠連,1,8 → 2,1120,5
202645072701,馬単,1,9 → 2,1190,5
202645072701,3連複,1,2 - 4 - 9,1180,4
202645072701,3連単,1,9 → 2 → 4,5840,21
202645072702,単勝,1,3,340,2
202645072702,複勝,1,3,170,2
202645072702,複勝,2,2,270,4
