race_id,bet_type,rank,combination,payout,popularity
202645091101,単勝,1,7,150,1
202645091101,複勝,1,7,100,1
202645091101,複勝,2,11,160,4
202645091101,複勝,3,2,160,3
202645091101,枠連,1,6-8,300,1
202645091101,馬連,1,7-11,340,1
202645091101,ワイド,1,7-11,180,1
202645091101,ワイド,2,2-7,220,2
202645091101,ワイド,3,2-11,560,6
202645091101,枠連,1,6-8,410,1
202645091101,馬単,1,7-11,410,1
202645091101,3連複,1,2-7-11,790,2
202645091101,3連単,1,7-11-2,1970,1
202645091102,単勝,1,2,220,2
202645091102,複勝,1,2,100,1
202645091102,複勝,2,7,100,2
202645091102,複勝,3,6,310,7
202645091102,枠連,1,2-7,200,1
202645091102,馬連,1,2-7,190,1
202645091102,ワイド,1,2-7,140,1
202645091102,ワイド,2,2-6,670,10
202645091102,ワイド,3,6-7,730,11
202645091102,枠連,1,2-7,460,2
202645091102,馬単,1,2-7,430,2
202645091102,3連複,1,2-6-7,1260,4
202645091102,3連単,1,2-7-6,3710,12
202645091103,単勝,1,4,230,2
202645091103,複勝,1,4,120,1
202645091103,複勝,2,1,400,5
202645091103,馬連,1,1-4,980,7
202645091103,ワイド,1,1-4,400,7
202645091103,ワイド,2,4-6,270,4
202645091103,ワイド,3,1-6,630,10
202645091103,馬単,1,4-1,1370,7
202645091103,3連複,1,1-4-6,1800,8
202645091103,3連単,1,4-1-6,6470,28
202645091104,単勝,1,3,420,3
202645091104,複勝,1,3,270,3
202645091104,複勝,2,5,520,6
202645091104,馬連,1,3-5,2580,12
202645091104,ワイド,1,3-5,650,11
202645091104,ワイド,2,3-7,550,9
202645091104,ワイド,3,5-7,850,14
202645091104,馬単,1,3-5,4840,20
202645091104,3連複,1,3-5-7,3460,18
202645091104,3連単,1,3-5-7,19600,84
202645091105,単勝,1,5,210,1
202645091105,複勝,1,5,110,1
202645091105,複勝,2,7,140,2
202645091105,馬連,1,5-7,240,1
202645091105,ワイド,1,5-7,150,1
202645091105,ワイド,2,1-5,280,4
202645091105,ワイド,3,1-7,450,9
202645091105,馬単,1,5-7,370,1
202645091105,3連複,1,1-5-7,590,3
202645091105,3連単,1,5-7-1,1370,2
202645091106,単勝,1,6,160,1
202645091106,複勝,1,6,100,1
202645091106,複勝,2,7,160,4
202645091106,複勝,3,4,130,2
202645091106,枠連,1,5-6,540,2
202645091106,馬連,1,6-7,440,2
202645091106,ワイド,1,6-7,200,2
202645091106,ワイド,2,4-6,160,1
202645091106,ワイド,3,4-7,250,4
