race_id,bet_type,rank,combination,payout,popularity
202630080601,単勝,1,2,250,1
202630080601,複勝,1,2,120,1
202630080601,複勝,2,7,330,6
202630080601,複勝,3,6,280,5
202630080601,枠連,1,2 - 6,2010,10
202630080601,馬連,1,2 - 7,3760,11
202630080601,ワイド,1,2 - 7,930,9
202630080601,ワイド,2,2 - 6,610,8
202630080601,ワイド,3,6 - 7,2600,20
202630080601,馬単,1,2 → 7,6330,20
202630080601,3連複,1,2 - 6 - 7,10170,29
202630080601,3連単,1,2 → 7 → 6,37700,109
202630080602,単勝,1,10,1350,6
202630080602,複勝,1,10,230,6
202630080602,複勝,2,3,130,1
202630080602,複勝,3,4,140,2
202630080602,枠連,1,3 - 8,2210,9
202630080602,馬連,1,3 - 10,2080,9
202630080602,ワイド,1,3 - 10,700,9
202630080602,ワイド,2,4 - 10,790,12
202630080602,ワイド,3,3 - 4,300,3
202630080602,馬単,1,10 → 3,5390,24
202630080602,3連複,1,3 - 4 - 10,2400,11
202630080602,3連単,1,10 → 3 → 4,25510,96
202630080603,単勝,1,6,140,1
202630080603,複勝,1,6,100,1
202630080603,複勝,2,9,190,3
202630080603,複勝,3,2,600,7
202630080603,枠連,1,6 - 8,850,3
202630080603,馬連,1,6 - 9,770,3
202630080603,ワイド,1,6 - 9,360,2
202630080603,ワイド,2,2 - 6,1610,14
202630080603,ワイド,3,2 - 9,2270,17
202630080603,馬単,1,6 → 9,920,3
202630080603,3連複,1,2 - 6 - 9,5760,19
202630080603,3連単,1,6 → 9 → 2,14340,44
202630080604,単勝,1,4,400,2
202630080604,複勝,1,4,130,2
202630080604,複勝,2,9,260,6
202630080604,複勝,3,1,130,1
202630080604,枠連,1,4 - 8,1950,8
202630080604,馬連,1,4 - 9,2970,12
202630080604,ワイド,1,4 - 9,680,9
202630080604,ワイド,2,1 - 4,240,2
202630080604,ワイド,3,1 - 9,700,10
202630080604,馬単,1,4 → 9,5100,20
202630080604,3連複,1,1 - 4 - 9,1680,7
202630080604,3連単,1,4 → 9 → 1,13700,56
202630080605,単勝,1,5,400,2
202630080605,複勝,1,5,130,3
