race_id,umaban,horse_id,horse_name,waku,stable_comment,stable_comment_reporter,stable_comment_rating_code,training_review,training_date,training_course,training_track_condition,training_rider,training_times,training_partner_comment,training_position,training_load,training_critic,training_rank,past1_date,past1_venue,past1_finish,past1_race_name,past1_race_class,past1_surface_distance,past1_time,past1_track_condition,past1_field_size,past1_umaban_in_race,past1_ninki,past1_jockey,past1_weight_carried,past1_corner_positions,past1_agari_3f,past1_horse_weight,past1_horse_weight_diff,past1_beaten_by,past1_birthday,past2_date,past2_venue,past2_finish,past2_race_name,past2_race_class,past2_surface_distance,past2_time,past2_track_condition,past2_field_size,past2_umaban_in_race,past2_ninki,past2_jockey,past2_weight_carried,past2_corner_positions,past2_agari_3f,past2_horse_weight,past2_horse_weight_diff,past2_beaten_by,past2_birthday,past3_date,past3_venue,past3_finish,past3_race_name,past3_race_class,past3_surface_distance,past3_time,past3_track_condition,past3_field_size,past3_umaban_in_race,past3_ninki,past3_jockey,past3_weight_carried,past3_corner_positions,past3_agari_3f,past3_horse_weight,past3_horse_weight_diff,past3_beaten_by,past3_birthday,past4_date,past4_venue,past4_finish,past4_race_name,past4_race_class,past4_surface_distance,past4_time,past4_track_condition,past4_field_size,past4_umaban_in_race,past4_ninki,past4_jockey,past4_weight_carried,past4_corner_positions,past4_agari_3f,past4_horse_weight,past4_horse_weight_diff,past4_beaten_by,past4_birthday,past5_date,past5_venue,past5_finish,past5_race_name,past5_race_class,past5_surface_distance,past5_time,past5_track_condition,past5_field_size,past5_umaban_in_race,past5_ninki,past5_jockey,past5_weight_carried,past5_corner_positions,past5_agari_3f,past5_horse_weight,past5_horse_weight_diff,past5_beaten_by,past5_birthday,speed_horse_id,speed_horse_name,speed_sex_age,speed_jockey,speed_max_index,speed_avg_index_5races,speed_max_distance_index,speed_max_course_index,speed_index_3races_ago,speed_index_2races_ago,speed_index_1race_ago,speed_odds,speed_ninki,speed_weight_carried,holdtime_just_race_id,holdtime_just_race_name,holdtime_just_race_date,holdtime_just_jyo,holdtime_just_baba,holdtime_just_babasa,holdtime_just_kinryo,holdtime_just_time,holdtime_just_l3f,holdtime_just_jyuni,holdtime_just_kyakusitu,holdtime_just_wakuban,holdtime_just_pace,holdtime_just_sex,holdtime_just_age,holdtime_short_race_id,holdtime_short_race_name,holdtime_short_race_date,holdtime_short_jyo,holdtime_short_baba,holdtime_short_babasa,holdtime_short_kinryo,holdtime_short_time,holdtime_short_l3f,holdtime_short_jyuni,holdtime_short_kyakusitu,holdtime_short_wakuban,holdtime_short_pace,holdtime_short_sex,holdtime_short_age,holdtime_middle_race_id,holdtime_middle_race_name,holdtime_middle_race_date,holdtime_middle_jyo,holdtime_middle_baba,holdtime_middle_babasa,holdtime_middle_kinryo,holdtime_middle_time,holdtime_middle_l3f,holdtime_middle_jyuni,holdtime_middle_kyakusitu,holdtime_middle_wakuban,holdtime_middle_pace,holdtime_middle_sex,holdtime_middle_age,holdtime_long_race_id,holdtime_long_race_name,holdtime_long_race_date,holdtime_long_jyo,holdtime_long_baba,holdtime_long_babasa,holdtime_long_kinryo,holdtime_long_time,holdtime_long_l3f,holdtime_long_jyuni,holdtime_long_kyakusitu,holdtime_long_wakuban,holdtime_long_pace,holdtime_long_sex,holdtime_long_age,bias_horse_id,bias_horse_name,bias_sire,bias_sire_bloodline,bias_dam_sire,bias_dam_sire_bloodline,bias_sex_age,bias_weight_carried,bias_horse_weight,bias_jockey,bias_trainer,bias_win_odds,bias_ninki,ca_waku_category_label,ca_waku_win_1st,ca_waku_win_2nd,ca_waku_win_3rd,ca_waku_win_out,ca_waku_runs,ca_waku_win_rate,ca_waku_place2_rate,ca_waku_place3_rate,ca_waku_win_return_rate,ca_waku_place_return_rate,ca_waku_horse_id,ca_waku_horse_name,ca_running_style_category_label,ca_running_style_win_1st,ca_running_style_win_2nd,ca_running_style_win_3rd,ca_running_style_win_out,ca_running_style_runs,ca_running_style_win_rate,ca_running_style_place2_rate,ca_running_style_place3_rate,ca_running_style_win_return_rate,ca_running_style_place_return_rate,ca_running_style_horse_id,ca_running_style_horse_name,ca_jockey_category_label,ca_jockey_win_1st,ca_jockey_win_2nd,ca_jockey_win_3rd,ca_jockey_win_out,ca_jockey_runs,ca_jockey_win_rate,ca_jockey_place2_rate,ca_jockey_place3_rate,ca_jockey_win_return_rate,ca_jockey_place_return_rate,ca_jockey_horse_id,ca_jockey_horse_name,ca_trainer_category_label,ca_trainer_win_1st,ca_trainer_win_2nd,ca_trainer_win_3rd,ca_trainer_win_out,ca_trainer_runs,ca_trainer_win_rate,ca_trainer_place2_rate,ca_trainer_place3_rate,ca_trainer_win_return_rate,ca_trainer_place_return_rate,ca_trainer_horse_id,ca_trainer_horse_name,ca_sire_category_label,ca_sire_win_1st,ca_sire_win_2nd,ca_sire_win_3rd,ca_sire_win_out,ca_sire_runs,ca_sire_win_rate,ca_sire_place2_rate,ca_sire_place3_rate,ca_sire_win_return_rate,ca_sire_place_return_rate,ca_sire_horse_id,ca_sire_horse_name,ca_broodmare_sire_category_label,ca_broodmare_sire_win_1st,ca_broodmare_sire_win_2nd,ca_broodmare_sire_win_3rd,ca_broodmare_sire_win_out,ca_broodmare_sire_runs,ca_broodmare_sire_win_rate,ca_broodmare_sire_place2_rate,ca_broodmare_sire_place3_rate,ca_broodmare_sire_win_return_rate,ca_broodmare_sire_place_return_rate,ca_broodmare_sire_horse_id,ca_broodmare_sire_horse_name,concerned_category_label,concerned_horse_id,concerned_horse_name,concerned_win_1st,concerned_win_2nd,concerned_win_3rd,concerned_win_out,concerned_runs,concerned_win_rate,concerned_place2_rate,concerned_place3_rate,concerned_win_return_rate,concerned_place_return_rate,surf_ketto_training_category_label,surf_ketto_training_horse_id,surf_ketto_training_horse_name,surf_ketto_training_win_1st,surf_ketto_training_win_2nd,surf_ketto_training_win_3rd,surf_ketto_training_win_out,surf_ketto_training_runs,surf_ketto_training_win_rate,surf_ketto_training_place2_rate,surf_ketto_training_place3_rate,surf_ketto_training_win_return_rate,surf_ketto_training_place_return_rate,surf_ketto_comment_category_label,surf_ketto_comment_horse_id,surf_ketto_comment_horse_name,surf_ketto_comment_win_1st,surf_ketto_comment_win_2nd,surf_ketto_comment_win_3rd,surf_ketto_comment_win_out,surf_ketto_comment_runs,surf_ketto_comment_win_rate,surf_ketto_comment_place2_rate,surf_ketto_comment_place3_rate,surf_ketto_comment_win_return_rate,surf_ketto_comment_place_return_rate,surf_odds_jockey_category_label,surf_odds_jockey_horse_id,surf_odds_jockey_horse_name,surf_odds_jockey_win_1st,surf_odds_jockey_win_2nd,surf_odds_jockey_win_3rd,surf_odds_jockey_win_out,surf_odds_jockey_runs,surf_odds_jockey_win_rate,surf_odds_jockey_place2_rate,surf_odds_jockey_place3_rate,surf_odds_jockey_win_return_rate,surf_odds_jockey_place_return_rate,surf_jockey_trainer_category_label,surf_jockey_trainer_horse_id,surf_jockey_trainer_horse_name,surf_jockey_trainer_win_1st,surf_jockey_trainer_win_2nd,surf_jockey_trainer_win_3rd,surf_jockey_trainer_win_out,surf_jockey_trainer_runs,surf_jockey_trainer_win_rate,surf_jockey_trainer_place2_rate,surf_jockey_trainer_place3_rate,surf_jockey_trainer_win_return_rate,surf_jockey_trainer_place_return_rate,surf_jockey_owner_category_label,surf_jockey_owner_horse_id,surf_jockey_owner_horse_name,surf_jockey_owner_win_1st,surf_jockey_owner_win_2nd,surf_jockey_owner_win_3rd,surf_jockey_owner_win_out,surf_jockey_owner_runs,surf_jockey_owner_win_rate,surf_jockey_owner_place2_rate,surf_jockey_owner_place3_rate,surf_jockey_owner_win_return_rate,surf_jockey_owner_place_return_rate,surf_jockey_prevjockey_category_label,surf_jockey_prevjockey_horse_id,surf_jockey_prevjockey_horse_name,surf_jockey_prevjockey_win_1st,surf_jockey_prevjockey_win_2nd,surf_jockey_prevjockey_win_3rd,surf_jockey_prevjockey_win_out,surf_jockey_prevjockey_runs,surf_jockey_prevjockey_win_rate,surf_jockey_prevjockey_place2_rate,surf_jockey_prevjockey_place3_rate,surf_jockey_prevjockey_win_return_rate,surf_jockey_prevjockey_place_return_rate,mark_raw_古澤,mark_raw_CP予想,mark_raw_マリア,mark_raw_馬場予想,mark_honshi,mark_cp,mark_other,corner4_rank,corner4_gap_pct,corner4_gap_lengths,corner4_speedup
202648071304,1,2023106708,ノーブルハンター,,,,,,,,,,,,,,,,2026.06.30,名古屋,11,3歳10組,,ダ1500,1:41.5,稍,12,6,12,阪野学,57.0,9-9-10,42.4,460,-4,キングオブストーム(5.5),,2026.06.18,名古屋,10,3歳11組,,ダ1500,1:42.0,良,11,5,11,加藤誓二,57.0,10-10-10,41.9,464,+4,トンデトンデトンデ(4.6),,2026.05.22,名古屋,10,3歳9組,,ダ1500,1:41.5,不,11,5,9,加藤誓二,57.0,9-9-10,41.9,460,0,ポッドシャンク(4.9),,2026.05.08,名古屋,6,3歳9組,,ダ1500,1:41.9,稍,10,6,8,加藤誓二,57.0,9-8-7,41.7,460,+1,サンマルフォース(3.3),,2026.04.20,名古屋,4,3歳8組,,ダ920,0:57.0,良,12,12,4,加藤誓二,57.0,3,36.7,459,+3,ロイヤルドリーム(0.7),,2023106708,ノーブルハンター,,加藤誓二,,,,,,,,,,,202648012602,私へご褒美?誕生日お,20260126,名古屋,良,-3,57,1:40.1,41.5,4,先,6,H,牡,3,,,,,,,,,,,,,,,,202648012602,私へご褒美?誕生日お,20260126,名古屋,良,-3,57,1:40.1,41.5,4,先,6,H,牡,3,,,,,,,,,,,,,,,,2023106708,ノーブルハンター,アルアイン,サンデーサイレンス系,アドマイヤジュピタ,ノーザンダンサー系,牡3,57.0,453(-7),加藤誓二,倉地学,289.5,12,1枠,194,215,174,2000,2583,7%,15%,22%,79%,67%,2023106708,ノーブルハンター,追,373,369,444,6260,7446,5%,9%,15%,73%,63%,2023106708,ノーブルハンター,加藤誓二,23,29,42,706,800,2%,6%,11%,56%,57%,2023106708,ノーブルハンター,倉地学,80,109,105,916,1210,6%,15%,24%,65%,77%,2023106708,ノーブルハンター,アルアイン,19,27,26,229,301,6%,15%,23%,88%,75%,2023106708,ノーブルハンター,,0,0,0,0,0,0%,0%,0%,0%,0%,2023106708,ノーブルハンター,,2023106708,ノーブルハンター,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,★,11,84.39,8.39,1
202648071304,2,2023103459,ペリバジャ,,,,,,,,,,,,,,,,2026.06.07,東京,14,3歳未勝利,,ダ1400,1:28.8,良,16,16,11,石神深道,52.0,9-11,39.7,412,-2,テンハートビート(3.0),,2026.04.25,東京,14,3歳未勝利,,芝1400,1:22.6,良,18,7,15,矢野貴之,55.0,13-15,34.4,414,-2,リラ(1.3),,2026.01.25,中山,9,3歳未勝利,,芝1600(外),1:35.3,良,16,13,5,松山弘平,55.0,14-12-12,36.1,416,0,ナイスプレーアスク(2.0),,2025.11.02,東京,9,2歳新馬,,芝1600,1:34.6,良,16,12,9,横山武史,55.0,5-5,34.8,416,0,モートンアイランド(1.0),,,,,,,,,,,,,,,,,,,,,2023103459,ペリバジャ,,小笠原羚,,,,,,,,,,,,,,,,,,,,,,,,,,202605030201,未勝利,20260607,東京,良,-9,52,1:28.8,39.7,14,追,8,H,牝,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023103459,ペリバジャ,イスラボニータ,サンデーサイレンス系,エピファネイア,ターントゥ系,牝3,52.0,424(+12),小笠原羚,原口次夫,10.1,4,2枠,204,195,204,1991,2594,7%,15%,23%,55%,62%,2023103459,ペリバジャ,追,373,369,444,6260,7446,5%,9%,15%,73%,63%,2023103459,ペリバジャ,小笠原羚,32,57,66,519,674,4%,13%,22%,54%,81%,2023103459,ペリバジャ,原口次夫,87,116,120,925,1248,6%,16%,25%,69%,72%,2023103459,ペリバジャ,イスラボニータ,39,49,24,228,340,11%,25%,32%,91%,77%,2023103459,ペリバジャ,,0,0,0,0,0,0%,0%,0%,0%,0%,2023103459,ペリバジャ,,2023103459,ペリバジャ,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,▲,,,○,,4,28.62,2.85,3
202648071304,3,2023105877,ウインファイネスト,,,,,,,,,,,,,,,,2026.06.06,東京,15,3歳未勝利,,ダ1600,1:41.5,良,16,14,14,ゴンサル,57.0,3-6,40.6,484,0,ポッドジーク(3.4),,2026.05.16,新潟,13,3歳未勝利,,芝1800(外),1:49.9,良,16,16,15,長浜鴻緒,56.0,6-7,35.2,484,0,アナザーフェイス(1.8),,2026.03.22,中京,11,3歳未勝利,,芝2000,2:02.0,良,15,2,10,舟山瑠泉,54.0,6-5-6-5,36.9,484,0,ロザーンジュ(1.7),,,,,,,,,,,,,,,,,,,,5月4日生まれ,,,,,,,,,,,,,,,,,,,,2023105877,ウインファイネスト,,友森翔太,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023105877,ウインファイネスト,ゴールドシップ,サンデーサイレンス系,ブラックホーク,ノーザンダンサー系,牡3,57.0,489(+5),友森翔太,塚田隆男,8.7,2,3枠,201,221,230,1940,2592,7%,16%,25%,66%,74%,2023105877,ウインファイネスト,差,1648,1801,1800,12950,18199,9%,18%,28%,73%,74%,2023105877,ウインファイネスト,友森翔太郎,83,98,113,985,1279,6%,14%,22%,74%,70%,2023105877,ウインファイネスト,塚田隆男,99,105,95,746,1045,9%,19%,28%,117%,83%,2023105877,ウインファイネスト,ゴールドシップ,20,49,45,285,399,5%,17%,28%,22%,66%,2023105877,ウインファイネスト,,0,0,0,0,0,0%,0%,0%,0%,0%,2023105877,ウインファイネスト,,2023105877,ウインファイネスト,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,☆,▲,▲,▲,,▲,△,2,15.87,1.58,3
202648071304,4,2023106597,ミョンソクコムドリ,,,,,,,,,,,,,,,,2026.05.30,東京,14,3歳未勝利,,芝2400,2:27.2,良,16,10,16,嶋田純次,57.0,16-16-15-15,35.1,488,-2,ゴンファロニエーレ(2.6),,2026.05.24,新潟,13,3歳未勝利,,芝2000,2:06.2,稍,16,11,15,黛弘人,57.0,15-15-15-15,37.5,490,+10,ディアアズール(2.4),,2025.11.02,東京,中,2歳新馬,,芝2000 良,,,9,6,9,黛弘人,56.0,9-9-9,0.0,480,0,アローメタル(0.0),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023106597,ミョンソクコムドリ,,丸野勝虎,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023106597,ミョンソクコムドリ,ストーミーシー,ネイティヴダンサー系,アドマイヤマックス,サンデーサイレンス系,牡3,57.0,484(-4),丸野勝虎,安部幸夫,11.0,5,4枠,205,219,248,1910,2582,7%,16%,26%,73%,73%,2023106597,ミョンソクコムドリ,追,373,369,444,6260,7446,5%,9%,15%,73%,63%,2023106597,ミョンソクコムドリ,丸野勝虎,163,141,131,920,1355,12%,22%,32%,61%,67%,2023106597,ミョンソクコムドリ,安部幸夫,137,121,111,862,1231,11%,20%,29%,60%,62%,2023106597,ミョンソクコムドリ,ストーミーシー,0,2,1,10,13,0%,15%,23%,0%,37%,2023106597,ミョンソクコムドリ,,0,0,0,0,0,0%,0%,0%,0%,0%,2023106597,ミョンソクコムドリ,,2023106597,ミョンソクコムドリ,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,△,,○,△,,,▲,6,39.55,3.93,3
202648071304,5,2023102281,フクスケ,,,,,,,,,,,,,,,,2026.05.30,東京,12,3歳未勝利,,芝1400,1:22.1,良,18,5,14,木幡育也,57.0,6-7,34.9,446,+2,ワディアルリヤハ(1.1),,2026.05.10,東京,11,3歳未勝利,,芝1600,1:35.4,良,18,11,12,松若風馬,57.0,12-13,34.1,444,0,アイアンクラッド(0.8),,2026.04.19,中山,7,3歳1勝クラス,,芝1600(外),1:34.6,良,10,1,9,木幡初也,57.0,4-6-7,35.2,444,+2,マーゴットブロー(1.6),,2026.04.05,中山,13,3歳未勝利,,芝2000,2:05.7,重,16,6,16,木幡育也,57.0,5-5-8-10,39.2,442,-4,コスモナエマ(3.5),,2026.03.22,中山,8,3歳1勝クラス,,芝2000,2:02.3,良,8,5,8,木幡育也,57.0,8-8-8-8,37.0,446,-6,ラディアントスター(3.2),,2023102281,フクスケ,,塚本征吾,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023102281,フクスケ,タリスマニック,ノーザンダンサー系,アドマイヤムーン,ネイティヴダンサー系,牡3,57.0,469(+23),塚本征吾,戸部尚実,1.4,1,5枠,321,356,337,2992,4006,8%,16%,25%,51%,70%,2023102281,フクスケ,追,373,369,444,6260,7446,5%,9%,15%,73%,63%,2023102281,フクスケ,塚本征吾,304,251,237,1174,1966,15%,28%,40%,85%,78%,2023102281,フクスケ,戸部尚実,53,52,56,463,624,8%,16%,25%,98%,68%,2023102281,フクスケ,タリスマニック,8,14,11,74,107,7%,20%,30%,44%,69%,2023102281,フクスケ,,0,0,0,0,0,0%,0%,0%,0%,0%,2023102281,フクスケ,,2023102281,フクスケ,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,◎,◎,◎,○,,◎,◎,3,16.61,1.65,3
202648071304,6,2023105757,クインズサクラ,,,,,,,,,,,,,,,,2026.05.31,東京,18,3歳未勝利,,芝1600,1:37.9,良,18,3,18,遠藤汰月,52.0,17-17,36.6,432,+4,トランスマーレ(4.1),,2026.02.21,東京,16,3歳新馬,,ダ1600,1:44.1,良,16,13,15,小林脩斗,55.0,11-14,40.9,428,0,ナムラダリア(5.0),,,,,,,,,,,,,,,,,,,,3月5日生まれ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023105757,クインズサクラ,,筒井勇介,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023105757,クインズサクラ,カレンブラックヒル,サンデーサイレンス系,ヘニーヒューズ,ノーザンダンサー系,牝3,55.0,448(+16),筒井勇介,戸部尚実,80.2,10,5枠,321,356,337,2992,4006,8%,16%,25%,51%,70%,2023105757,クインズサクラ,追,373,369,444,6260,7446,5%,9%,15%,73%,63%,2023105757,クインズサクラ,筒井勇介,12,18,19,165,214,5%,14%,22%,62%,76%,2023105757,クインズサクラ,戸部尚実,53,52,56,463,624,8%,16%,25%,98%,68%,2023105757,クインズサクラ,カレンブラックヒル,28,25,26,159,238,11%,22%,33%,102%,76%,2023105757,クインズサクラ,,0,0,0,0,0,0%,0%,0%,0%,0%,2023105757,クインズサクラ,,2023105757,クインズサクラ,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,▲,,,,9,44.22,4.4,2
202648071304,7,2023104792,ボンボンブーケ,,,,,,,,,,,,,,,,2026.06.06,阪神,15,3歳未勝利,,ダ1400,1:30.6,良,16,9,16,河原田菜,51.0,8-10,42.3,518,-10,アクアアイ(6.1),,2026.03.29,中京,16,3歳未勝利,,ダ1400,1:30.0,良,16,11,12,河原田菜,51.0,3-6,41.8,528,0,ルビドゥソレイユ(5.0),,,,,,,,,,,,,,,,,,,,3月7日生まれ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023104792,ボンボンブーケ,,近藤颯羽,,,,,,,,,,,,,,,,,,,,,,,,,,202607010601,未勝利,20260329,中京,良,-8,51,1:30.0,41.8,16,差,6,H,牝,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023104792,ボンボンブーケ,イスラボニータ,サンデーサイレンス系,シンボリクリスエス,ターントゥ系,牝3,52.0,543(+25),近藤颯羽,塚田隆男,48.0,9,6枠,423,448,446,3366,4683,9%,18%,28%,96%,74%,2023104792,ボンボンブーケ,差,1648,1801,1800,12950,18199,9%,18%,28%,73%,74%,2023104792,ボンボンブーケ,近藤颯羽,12,16,7,108,143,8%,19%,24%,115%,85%,2023104792,ボンボンブーケ,塚田隆男,99,105,95,746,1045,9%,19%,28%,117%,83%,2023104792,ボンボンブーケ,イスラボニータ,39,49,24,228,340,11%,25%,32%,91%,77%,2023104792,ボンボンブーケ,,0,0,0,0,0,0%,0%,0%,0%,0%,2023104792,ボンボンブーケ,,2023104792,ボンボンブーケ,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,★,7,41.12,4.09,1
202648071304,8,2023106804,アウトリュコス,,,,,,,,,,,,,,,,2026.06.20,阪神,16,3歳未勝利,,ダ1800,2:01.5,稍,16,7,8,亀田温心,57.0,9-10-14-16,43.9,534,+20,オンザ(7.7),,2026.04.05,阪神,除,3歳未勝利,,ダ1800 重,,,12,7,,北村友一,57.0,(0.0),520(+6,,,タイセイサーブル(0.0),,2026.02.15,京都,15,3歳未勝利,,芝1600,1:36.8,良,18,8,9,団野大成,57.0,13-14,36.3,514,-12,アヴィオン(2.7),,2026.01.25,京都,16,3歳新馬,,芝1600,1:38.5,良,18,6,2,北村友一,57.0,6-8,37.4,526,0,ペイジャー(2.6),,,,,,,,,,,,,,,,,,,,,2023106804,アウトリュコス,,望月洵輝,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023106804,アウトリュコス,ロードカナロア,ネイティヴダンサー系,ディープインパクト,サンデーサイレンス系,牡3,57.0,532(-2),望月洵輝,横井将人,8.8,3,6枠,423,448,446,3366,4683,9%,18%,28%,96%,74%,2023106804,アウトリュコス,追,373,369,444,6260,7446,5%,9%,15%,73%,63%,2023106804,アウトリュコス,望月洵輝,231,160,151,889,1431,16%,27%,37%,93%,73%,2023106804,アウトリュコス,横井将人,13,8,8,84,113,11%,18%,25%,82%,95%,2023106804,アウトリュコス,ロードカナロア,65,35,25,191,316,20%,31%,39%,147%,89%,2023106804,アウトリュコス,,0,0,0,0,0,0%,0%,0%,0%,0%,2023106804,アウトリュコス,,2023106804,アウトリュコス,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,,△,▲,,,○,5,37.7,3.75,2
202648071304,9,2023107484,プライムキングダム,,,,,,,,,,,,,,,,2026.06.30,名古屋,9,3歳10組,,ダ1500,1:41.0,稍,12,2,11,東川慎,57.0,11-11-11,40.4,455,+1,キングオブストーム(5.0),,2026.06.18,名古屋,11,3歳11組,,ダ1500,1:43.4,良,11,10,8,小笠原羚,54.0,11-11-11,42.5,454,-1,トンデトンデトンデ(6.0),,2026.05.22,名古屋,11,3歳9組,,ダ1500,1:44.9,不,11,6,11,大畑慧悟,57.0,11-11-11,44.0,455,-3,ポッドシャンク(8.3),,2026.05.08,名古屋,9,3歳9組,,ダ1500,1:45.0,稍,10,7,6,小笠原羚,53.0,10-9-9,44.5,458,-7,サンマルフォース(6.4),,2026.04.20,名古屋,5,3歳8組,,ダ920,0:57.9,良,12,10,9,大原浩司,57.0,5,37.6,465,+5,ロイヤルドリーム(1.6),,2023107484,プライムキングダム,,大畑雅章,,,,,,,,,,,202548122201,２歳４組,20251222,名古屋,重,-3,52,1:38.1,41.5,3,先,5,H,牡,2,202648011603,小正月賞,20260116,名古屋,良,-2,57,1:34.2,41.2,6,差,1,H,牡,3,202548122201,２歳４組,20251222,名古屋,重,-3,52,1:38.1,41.5,3,先,5,H,牡,2,,,,,,,,,,,,,,,,2023107484,プライムキングダム,マインドユアビスケッツ,ノーザンダンサー系,キングカメハメハ,ネイティヴダンサー系,牡3,57.0,451(-4),大畑雅章,錦見勇夫,258.2,11,7枠,510,476,444,3609,5039,10%,19%,28%,80%,74%,2023107484,プライムキングダム,追,373,369,444,6260,7446,5%,9%,15%,73%,63%,2023107484,プライムキングダム,大畑雅章,131,154,156,1151,1592,8%,17%,27%,64%,69%,2023107484,プライムキングダム,錦見勇夫,37,56,81,1232,1406,2%,6%,12%,58%,60%,2023107484,プライムキングダム,マインドユアビスケッツ,32,32,33,253,350,9%,18%,27%,54%,68%,2023107484,プライムキングダム,,0,0,0,0,0,0%,0%,0%,0%,0%,2023107484,プライムキングダム,,2023107484,プライムキングダム,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,★,12,100.0,9.94,1
202648071304,10,2023106230,ナムラカメコ,,,,,,,,,,,,,,,,2026.06.14,阪神,15,3歳未勝利,,ダ1800,1:58.9,良,16,9,13,森田誠也,52.0,14-15-15-16,41.4,440,-2,レッドホット(4.1),,2026.05.24,新潟,14,3歳未勝利,,ダ1200,1:15.4,稍,14,12,10,森田誠也,52.0,14-14,38.6,442,0,アーガイルショア(2.9),,,,,,,,,,,,,,,,,,,,5月2日生まれ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023106230,ナムラカメコ,,細川智史,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023106230,ナムラカメコ,マクフィ,ネイティヴダンサー系,マンハッタンカフェ,サンデーサイレンス系,牝3,55.0,465(+25),細川智史,服部功,23.4,7,7枠,510,476,444,3609,5039,10%,19%,28%,80%,74%,2023106230,ナムラカメコ,追,373,369,444,6260,7446,5%,9%,15%,73%,63%,2023106230,ナムラカメコ,細川智史,136,116,130,1230,1612,8%,15%,23%,98%,67%,2023106230,ナムラカメコ,服部功,5,11,8,87,111,4%,14%,21%,45%,51%,2023106230,ナムラカメコ,マクフィ,26,25,26,143,220,11%,23%,35%,61%,65%,2023106230,ナムラカメコ,,0,0,0,0,0,0%,0%,0%,0%,0%,2023106230,ナムラカメコ,,2023106230,ナムラカメコ,0,0,0,0,0,0%,0%,0%,0%,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,▲,,,,,,,8,43.12,4.29,2
