t_sec,checkpoint,umaban,rank_official,source,confidence
15,video_t15,1,1,video_frame_read,medium(vision-read)
15,video_t15,4,2,video_frame_read,medium(vision-read)
15,video_t15,3,3,video_frame_read,medium(vision-read)
15,video_t15,8,4,video_frame_read,medium(vision-read)
15,video_t15,7,5,video_frame_read,medium(vision-read)
15,video_t15,6,6,video_frame_read,medium(vision-read)
15,video_t15,2,7,video_frame_read,medium(vision-read)
15,video_t15,5,8,video_frame_read,medium(vision-read)
15,video_t15,9,9,video_frame_read,medium(vision-read)
20,video_t20,1,1,video_frame_read,medium(vision-read)
20,video_t20,4,2,video_frame_read,medium(vision-read)
20,video_t20,3,3,video_frame_read,medium(vision-read)
20,video_t20,8,4,video_frame_read,medium(vision-read)
20,video_t20,2,5,video_frame_read,medium(vision-read)
20,video_t20,7,6,video_frame_read,medium(vision-read)
20,video_t20,6,7,video_frame_read,medium(vision-read)
20,video_t20,5,8,video_frame_read,medium(vision-read)
20,video_t20,9,9,video_frame_read,medium(vision-read)
25,video_t25,1,1,video_frame_read,medium(vision-read)
25,video_t25,4,2,video_frame_read,medium(vision-read)
25,video_t25,3,3,video_frame_read,medium(vision-read)
25,video_t25,8,4,video_frame_read,medium(vision-read)
25,video_t25,2,5,video_frame_read,medium(vision-read)
25,video_t25,7,6,video_frame_read,medium(vision-read)
25,video_t25,6,7,video_frame_read,medium(vision-read)
25,video_t25,5,8,video_frame_read,medium(vision-read)
25,video_t25,9,9,video_frame_read,medium(vision-read)
59,video_t59,9,1,video_frame_read,medium(vision-read)
59,video_t59,5,2,video_frame_read,medium(vision-read)
59,video_t59,7,3,video_frame_read,medium(vision-read)
59,video_t59,6,4,video_frame_read,medium(vision-read)
59,video_t59,8,5,video_frame_read,medium(vision-read)
59,video_t59,2,6,video_frame_read,medium(vision-read)
59,video_t59,4,7,video_frame_read,medium(vision-read)
59,video_t59,3,8,video_frame_read,medium(vision-read)
59,video_t59,1,9,video_frame_read,medium(vision-read)
62,video_t62,9,1,video_frame_read,medium(vision-read)
62,video_t62,5,2,video_frame_read,medium(vision-read)
62,video_t62,7,3,video_frame_read,medium(vision-read)
62,video_t62,6,4,video_frame_read,medium(vision-read)
62,video_t62,8,5,video_frame_read,medium(vision-read)
62,video_t62,2,6,video_frame_read,medium(vision-read)
62,video_t62,4,7,video_frame_read,medium(vision-read)
62,video_t62,3,8,video_frame_read,medium(vision-read)
62,video_t62,1,9,video_frame_read,medium(vision-read)
65,video_t65,9,1,video_frame_read,medium(vision-read)
65,video_t65,5,2,video_frame_read,medium(vision-read)
65,video_t65,7,3,video_frame_read,medium(vision-read)
65,video_t65,6,4,video_frame_read,medium(vision-read)
65,video_t65,8,5,video_frame_read,medium(vision-read)
65,video_t65,4,6,video_frame_read,medium(vision-read)
65,video_t65,2,7,video_frame_read,medium(vision-read)
65,video_t65,3,8,video_frame_read,medium(vision-read)
65,video_t65,1,9,video_frame_read,medium(vision-read)
68,video_t68,9,1,video_frame_read,medium(vision-read)
68,video_t68,5,2,video_frame_read,medium(vision-read)
68,video_t68,7,3,video_frame_read,medium(vision-read)
68,video_t68,6,4,video_frame_read,medium(vision-read)
68,video_t68,8,5,video_frame_read,medium(vision-read)
68,video_t68,4,6,video_frame_read,medium(vision-read)
68,video_t68,2,7,video_frame_read,medium(vision-read)
68,video_t68,3,8,video_frame_read,medium(vision-read)
68,video_t68,1,9,video_frame_read,medium(vision-read)
71,video_t71,9,1,video_frame_read,medium(vision-read)
71,video_t71,5,2,video_frame_read,medium(vision-read)
71,video_t71,7,3,video_frame_read,medium(vision-read)
71,video_t71,6,4,video_frame_read,medium(vision-read)
71,video_t71,4,5,video_frame_read,medium(vision-read)
71,video_t71,8,6,video_frame_read,medium(vision-read)
71,video_t71,2,7,video_frame_read,medium(vision-read)
71,video_t71,3,8,video_frame_read,medium(vision-read)
71,video_t71,1,9,video_frame_read,medium(vision-read)
74,video_t74,9,1,video_frame_read,medium(vision-read)
74,video_t74,5,2,video_frame_read,medium(vision-read)
74,video_t74,7,3,video_frame_read,medium(vision-read)
74,video_t74,6,4,video_frame_read,medium(vision-read)
74,video_t74,4,5,video_frame_read,medium(vision-read)
74,video_t74,8,6,video_frame_read,medium(vision-read)
74,video_t74,2,7,video_frame_read,medium(vision-read)
74,video_t74,3,8,video_frame_read,medium(vision-read)
74,video_t74,1,9,video_frame_read,medium(vision-read)
77,video_t77,9,1,video_frame_read,medium(vision-read)
77,video_t77,5,2,video_frame_read,medium(vision-read)
77,video_t77,7,3,video_frame_read,medium(vision-read)
77,video_t77,6,4,video_frame_read,medium(vision-read)
77,video_t77,4,5,video_frame_read,medium(vision-read)
77,video_t77,8,6,video_frame_read,medium(vision-read)
77,video_t77,2,7,video_frame_read,medium(vision-read)
77,video_t77,1,8,video_frame_read,medium(vision-read)
77,video_t77,3,9,video_frame_read,medium(vision-read)
80,video_t80,9,1,video_frame_read,medium(vision-read)
80,video_t80,5,2,video_frame_read,medium(vision-read)
80,video_t80,7,3,video_frame_read,medium(vision-read)
80,video_t80,6,4,video_frame_read,medium(vision-read)
80,video_t80,4,5,video_frame_read,medium(vision-read)
80,video_t80,8,6,video_frame_read,medium(vision-read)
80,video_t80,2,7,video_frame_read,medium(vision-read)
80,video_t80,1,8,video_frame_read,medium(vision-read)
80,video_t80,3,9,video_frame_read,medium(vision-read)
83,video_t83,2,1,video_frame_read,medium(vision-read)
83,video_t83,3,2,video_frame_read,medium(vision-read)
83,video_t83,6,3,video_frame_read,medium(vision-read)
83,video_t83,1,4,video_frame_read,medium(vision-read)
83,video_t83,8,5,video_frame_read,medium(vision-read)
83,video_t83,7,6,video_frame_read,medium(vision-read)
83,video_t83,5,7,video_frame_read,medium(vision-read)
83,video_t83,4,8,video_frame_read,medium(vision-read)
83,video_t83,9,9,video_frame_read,medium(vision-read)
86,video_t86,3,1,video_frame_read,medium(vision-read)
86,video_t86,1,2,video_frame_read,medium(vision-read)
86,video_t86,2,3,video_frame_read,medium(vision-read)
86,video_t86,8,4,video_frame_read,medium(vision-read)
86,video_t86,4,5,video_frame_read,medium(vision-read)
86,video_t86,5,6,video_frame_read,medium(vision-read)
86,video_t86,6,7,video_frame_read,medium(vision-read)
86,video_t86,7,8,video_frame_read,medium(vision-read)
86,video_t86,9,9,video_frame_read,medium(vision-read)
89,video_t89,3,1,video_frame_read,medium(vision-read)
89,video_t89,1,2,video_frame_read,medium(vision-read)
89,video_t89,2,3,video_frame_read,medium(vision-read)
89,video_t89,5,4,video_frame_read,medium(vision-read)
89,video_t89,8,5,video_frame_read,medium(vision-read)
89,video_t89,4,6,video_frame_read,medium(vision-read)
89,video_t89,7,7,video_frame_read,medium(vision-read)
89,video_t89,6,8,video_frame_read,medium(vision-read)
89,video_t89,9,9,video_frame_read,medium(vision-read)
92,video_t92,3,1,video_frame_read,medium(vision-read)
92,video_t92,2,2,video_frame_read,medium(vision-read)
92,video_t92,5,3,video_frame_read,medium(vision-read)
92,video_t92,1,4,video_frame_read,medium(vision-read)
92,video_t92,8,5,video_frame_read,medium(vision-read)
92,video_t92,4,6,video_frame_read,medium(vision-read)
92,video_t92,7,7,video_frame_read,medium(vision-read)
92,video_t92,6,8,video_frame_read,medium(vision-read)
92,video_t92,9,9,video_frame_read,medium(vision-read)
95,video_t95,3,1,video_frame_read,medium(vision-read)
95,video_t95,5,2,video_frame_read,medium(vision-read)
95,video_t95,2,3,video_frame_read,medium(vision-read)
95,video_t95,1,4,video_frame_read,medium(vision-read)
95,video_t95,8,5,video_frame_read,medium(vision-read)
95,video_t95,4,6,video_frame_read,medium(vision-read)
95,video_t95,6,7,video_frame_read,medium(vision-read)
95,video_t95,7,8,video_frame_read,medium(vision-read)
95,video_t95,9,9,video_frame_read,medium(vision-read)
98,video_t98,5,1,video_frame_read,medium(vision-read)
98,video_t98,3,2,video_frame_read,medium(vision-read)
98,video_t98,2,3,video_frame_read,medium(vision-read)
98,video_t98,1,4,video_frame_read,medium(vision-read)
98,video_t98,8,5,video_frame_read,medium(vision-read)
98,video_t98,4,6,video_frame_read,medium(vision-read)
98,video_t98,6,7,video_frame_read,medium(vision-read)
98,video_t98,7,8,video_frame_read,medium(vision-read)
98,video_t98,9,9,video_frame_read,medium(vision-read)
101,video_t101,5,1,video_frame_read,medium(vision-read)
101,video_t101,3,2,video_frame_read,medium(vision-read)
101,video_t101,2,3,video_frame_read,medium(vision-read)
101,video_t101,1,4,video_frame_read,medium(vision-read)
101,video_t101,6,5,video_frame_read,medium(vision-read)
101,video_t101,8,6,video_frame_read,medium(vision-read)
101,video_t101,4,7,video_frame_read,medium(vision-read)
101,video_t101,7,8,video_frame_read,medium(vision-read)
101,video_t101,9,9,video_frame_read,medium(vision-read)
104,video_t104,5,1,video_frame_read,medium(vision-read)
104,video_t104,2,2,video_frame_read,medium(vision-read)
104,video_t104,3,3,video_frame_read,medium(vision-read)
104,video_t104,7,4,video_frame_read,medium(vision-read)
104,video_t104,6,5,video_frame_read,medium(vision-read)
104,video_t104,8,6,video_frame_read,medium(vision-read)
104,video_t104,4,7,video_frame_read,medium(vision-read)
104,video_t104,1,8,video_frame_read,medium(vision-read)
104,video_t104,9,9,video_frame_read,medium(vision-read)
107,video_t107,5,1,video_frame_read,medium(vision-read)
107,video_t107,2,2,video_frame_read,medium(vision-read)
107,video_t107,3,3,video_frame_read,medium(vision-read)
107,video_t107,6,4,video_frame_read,medium(vision-read)
107,video_t107,4,5,video_frame_read,medium(vision-read)
107,video_t107,1,6,video_frame_read,medium(vision-read)
107,video_t107,8,7,video_frame_read,medium(vision-read)
